hub,BRS,risk_tier,avg_delay,sla_breach_rate,total_load,bc_unweighted,bc_weighted,degree_centrality,in_degree,out_degree,closeness,clustering,pagerank,pagerank_weighted,delay_norm,bc_norm,load_norm,sla_norm,sla_trips
IND700144AAA,0.18053437899493907,Elevated,3.036309523809524,1.0,9.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00017063115510533762,0.00017215402019763105,0.08712246151901741,0.0,0.00020758731641496705,1.0,9
IND492001AAB,0.18045745546800207,Elevated,3.029166666666667,1.0,8.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00017063115510533762,0.00017215402019763105,0.08691750767894131,0.0,0.00018163890186309616,1.0,8
IND342902AAA,0.18044418931255607,Elevated,2.541173682326923,1.0,76.0,0.0015828188624720872,0.0015828188624720872,0.0012077294685990338,1,1,0.06350711591149455,0.0,0.0005205159753045818,0.0005358972407685825,0.07291526262905328,0.015115403913697941,0.0019461310913903161,1.0,76
IND801103AAA,0.1804038799959535,Elevated,3.0222816399286985,1.0,11.0,0.0,0.0,0.0006038647342995169,0,1,0.0,0.0,0.00017063115510533762,0.00017215402019763105,0.08671995190528504,0.0,0.00025948414551870883,1.0,11
IND321022AAA,0.1803620029747817,Elevated,2.970569861680623,1.0,103.0,0.0,0.0,0.0012077294685990338,1,1,0.0006038647342995169,0.5,0.00024316921342237854,0.0002248690309595341,0.08523615805121007,0.0,0.0026467382842908296,1.0,103
IND305001AAC,0.18035501066643395,Elevated,2.004708566678272,0.9838709677419355,667.0,0.0032061386225316346,0.0032061386225316346,0.004830917874396135,4,4,0.08723247886711735,0.09259259259259259,0.0017431982442634843,0.0020700443220114995,0.057522180656384515,0.03061757819033283,0.017281644091546006,0.9838709677419355,656
IND272207AAB,0.1803517479826426,Elevated,3.019157663065226,1.0,7.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00017063115510533762,0.00017215402019763105,0.08663031395765819,0.0,0.00015569048731122528,1.0,7
IND788151AAA,0.18030433184153882,Elevated,2.842400280358948,1.0,41.0,0.0005414714596377541,0.0005414714596377541,0.0012077294685990338,1,1,0.06814227988827203,0.0,0.0003135893905759048,0.0003650867903393396,0.08155851934901473,0.00517087584322908,0.0010379365820748353,1.0,41
IND792120AAB,0.18028691433475355,Elevated,2.9987493756910326,1.0,34.0,0.0,0.0,0.0006038647342995169,1,0,0.04372003564442247,0.0,0.0005067206309520262,0.0006444070654734694,0.08604472799631772,0.0,0.000856297680211739,1.0,34
IND201001AAA,0.1802062563661177,Elevated,3.001569858712716,1.0,13.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00017063115510533762,0.00017215402019763105,0.0861256576319806,0.0,0.00031138097462245055,1.0,13
IND802101AAA,0.18019711216220277,Elevated,2.83224437953319,1.0,41.0,0.0005396470948815622,0.0005396470948815622,0.0012077294685990338,1,1,0.08283054013837447,0.0,0.0006076635814277495,0.000639636822216927,0.08126711062670076,0.005153453754808496,0.0010379365820748353,1.0,41
IND768201AAA,0.18013340417409773,Elevated,3.0,1.0,2.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00017063115510533762,0.00017215402019763105,0.08608061283196387,0.0,2.594841455187088e-05,1.0,2
IND731237AAB,0.18011191472257396,Elevated,2.7839667126818832,1.0,117.0,0.0005414714596377541,0.0005414714596377541,0.0018115942028985505,2,1,0.0760618127602103,0.0,0.0008063074246178378,0.000891679098957185,0.07988185357714814,0.00517087584322908,0.003010016088017022,1.0,117
IND700088AAA,0.18008654941163027,Elevated,2.939524409888395,1.0,110.0,0.0,0.0,0.0012077294685990338,1,1,0.09056832891939717,0.0,0.00037391174726451024,0.0004950654518513766,0.08434535421257,0.0,0.002828377186153926,1.0,110
IND244221AAA,0.18007665787718408,Elevated,1.941440563090148,0.984,185.0,0.004197133558095072,0.0041971335580950715,0.0012077294685990338,1,1,0.06269061300319777,0.0,0.0006512275070103377,0.000559043060105906,0.05570679781587765,0.0400812566203936,0.004774508277544242,0.984,182
IND421302AAF,0.18003008584044117,Elevated,2.9840277777777775,1.0,13.0,0.0,0.0,0.0006038647342995169,0,1,0.0,0.0,0.00017063115510533762,0.00017215402019763105,0.0856223132729048,0.0,0.00031138097462245055,1.0,13
IND131301AAA,0.17988961646910454,Elevated,2.9612557033609668,1.0,30.0,0.0,0.0,0.0006038647342995169,1,0,0.054899266855788595,0.0,0.000747633028791414,0.0007370205959938978,0.08496890189915342,0.0,0.0007525040220042555,1.0,30
IND754142AAA,0.17986473027690525,Elevated,2.9696296296296296,1.0,9.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00017063115510533762,0.00017215402019763105,0.08520917946749214,0.0,0.00020758731641496705,1.0,9
IND331507AAA,0.17980365200326603,Elevated,2.955796398589459,1.0,24.0,0.0,0.0,0.0006038647342995169,0,1,0.0,0.0,0.00017063115510533762,0.00017215402019763105,0.08481225513236414,0.0,0.0005968135346930303,1.0,24
IND396232AAA,0.17976119856217548,Elevated,2.930898730898731,1.0,64.0,0.0,0.0,0.0012077294685990338,1,1,0.06983375151093366,0.0,0.000557289175709593,0.0005431401113410941,0.08409785296806264,0.0,0.0016347501167678655,1.0,64
IND570020AAA,0.17972327503932384,Elevated,2.3418121698811465,1.0,142.0,0.0019104747726841514,0.0019104747726841514,0.0030193236714975845,3,2,0.09650901502115666,0.0,0.0017382413046792252,0.0016027967563831862,0.0671948755735734,0.018244410994034677,0.003658726451813794,1.0,142
IND575004AAB,0.1796986509260222,Elevated,1.9982804526892073,0.9767441860465116,341.0,0.004099679467799789,0.003963249996351271,0.004227053140096618,4,3,0.08022517594336148,0.07142857142857142,0.0013973633537210615,0.001630095452038037,0.05733773532587372,0.03784774488487484,0.008822460947636099,0.9767441860465116,333
IND231205AAA,0.1796748218624039,Elevated,2.9476190476190474,1.0,15.0,0.0,0.0,0.0006038647342995169,1,0,0.0006038647342995169,0.0,0.0003157072717394195,0.0003185237513780839,0.0845776180047391,0.0,0.00036327780372619233,1.0,15
IND483770AAA,0.17958430403095493,Elevated,2.9365387464824124,1.0,19.0,0.0,0.0,0.0006038647342995169,0,1,0.0,0.0,0.00017063115510533762,0.00017215402019763105,0.08425968496733768,0.0,0.00046707146193367583,1.0,19
IND563131AAB,0.17951150227053067,Elevated,2.422525380560599,0.9886363636363636,153.0,0.002128668797524702,0.002128668797524702,0.0030193236714975845,2,3,0.06701104530596463,0.1111111111111111,0.0013274160990667551,0.001367066048524511,0.06951082311988095,0.02032809276913642,0.003944159011884374,0.9886363636363636,151
IND126116AAA,0.17948406054414315,Elevated,2.843431467304528,1.0,30.0,0.00027146547572135383,0.00027146547572135383,0.0012077294685990338,1,1,0.06236210253082414,0.0,0.0006783374158583885,0.0006641613634592099,0.08158810775042134,0.0025924067569827727,0.0007525040220042555,1.0,30
IND173220AAA,0.17945617056179694,Elevated,2.929464285714286,1.0,8.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00017063115510533762,0.00017215402019763105,0.08405669366121235,0.0,0.00018163890186309616,1.0,8
IND134102AAA,0.17941777052464483,Elevated,2.9194395065718597,1.0,20.0,0.0,0.0,0.0006038647342995169,0,1,0.0,0.0,0.00017063115510533762,0.00017215402019763105,0.08376904728385064,0.0,0.0004930198764855467,1.0,20
IND721133AAA,0.17940219879762923,Elevated,2.9251235971852942,1.0,6.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00017063115510533762,0.00017215402019763105,0.0839321439516496,0.0,0.00012974207275935441,1.0,6
IND222001AAA,0.1793172680587618,Elevated,2.9166666666666665,1.0,6.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00017063115510533762,0.00017215402019763105,0.08368948469774265,0.0,0.00012974207275935441,1.0,6
IND515401AAB,0.1792865795347206,Elevated,2.6415077096645465,1.0,86.0,0.0008089233328954858,0.0008089233328954858,0.0012077294685990338,1,1,0.08067412461652385,0.0,0.0007620555636032297,0.0007129724560981916,0.07579420081609382,0.007724954005686569,0.0022056152369090247,1.0,86
IND606801AAB,0.17923093133951423,Elevated,2.727784026421506,1.0,61.0,0.0005323496358567947,0.0005323496358567947,0.0012077294685990338,1,1,0.05511480255550416,0.0,0.0006864216680304632,0.0006903949340998815,0.0782697735558684,0.005083765401126164,0.0015569048731122529,1.0,61
IND389151AAA,0.1792130340851385,Elevated,2.788126461367408,1.0,85.0,0.0002711006027701155,0.0002711006027701155,0.0012077294685990338,1,1,0.0714298098790045,0.0,0.0006246353897230372,0.0006100364830497132,0.0800012114825071,0.0025889223392986565,0.002179666822357154,1.0,85
IND209206AAB,0.17917531750174343,Elevated,2.770005668351257,1.0,113.0,0.0002707357298188771,0.0002707357298188771,0.0012077294685990338,1,1,0.08387138838922281,0.0,0.0005343853042745383,0.00038909014483132383,0.07948126182656329,0.00258543792161454,0.0029062224298095386,1.0,113
IND585401AAA,0.17910430400129856,Elevated,2.099068087414367,1.0,86.0,0.0026467883882832,0.0026467883882832,0.0012077294685990338,1,1,0.0661026021080369,0.0,0.000633523470276599,0.0006879219723545519,0.060229689113549006,0.025275965880582035,0.0022056152369090247,1.0,86
IND341306AAA,0.1790293020996101,Elevated,2.3322589719250555,1.0,60.0,0.0018502707357298189,0.0018502707357298189,0.0012077294685990338,1,1,0.04426253533225378,0.0,0.000552647282733322,0.0005561687298542287,0.06692076052871827,0.01766948207615543,0.001530956458560382,1.0,60
IND477001AAA,0.17894076033885997,Elevated,2.870907966302703,1.0,22.0,0.0,0.0,0.0006038647342995169,1,0,0.06929181515387944,0.0,0.0009049384771162584,0.00099580432794881,0.0823765057078346,0.0,0.0005449167055892885,1.0,22
IND842003AAB,0.1788700772543273,Elevated,2.8293005859867746,0.9558823529411765,310.0,0.0019093801538304363,0.0019093801538304363,0.005434782608695652,4,5,0.0898590768718205,0.013888888888888888,0.0019063286538904018,0.002015619907137874,0.08118264277585868,0.018233957740982326,0.008018060096528102,0.9558823529411765,296
IND431603AAA,0.17885855591847266,Elevated,2.2390353724490244,0.9782608695652174,378.0,0.002679626953894654,0.002679626953894654,0.003623188405797101,3,3,0.0904694821756925,0.07142857142857142,0.0009040756624635849,0.0008388946721678099,0.06424584567095216,0.02558956347215253,0.009782552286055322,0.9782608695652174,369
IND500010AAB,0.17882513570392397,Elevated,2.7064338209573267,1.0,318.0,0.0,0.0,0.0012077294685990338,1,1,0.09251413286102485,0.0,0.0005703149520062634,0.000626458450435824,0.07765716063238676,0.0,0.00822564741294307,1.0,318
IND370001AAA,0.17880708627190317,Elevated,3.3523799203162237,0.9655172413793104,61.0,3.648729512383788e-07,3.648729512383788e-07,0.0018115942028985505,1,2,0.0006038647342995169,0.0,0.0004947055743445086,0.0006310222653639644,0.09619163932879692,3.4844176841166303e-06,0.0015569048731122529,0.9655172413793104,58
IND411017AAA,0.17879601305196374,Elevated,2.8316903684550745,1.0,70.0,0.0,0.0,0.0006038647342995169,1,0,0.0006038647342995169,0.0,0.0003157072717394195,0.0003185237513780839,0.08125121408899413,0.0,0.0017904406040790907,1.0,70
IND342005AAD,0.17878476698069434,Elevated,2.0004123673606697,0.9855072463768116,177.0,0.0034750499875943197,0.0034750499875943197,0.0030193236714975845,2,3,0.07396177831227148,0.0,0.0012334314034917419,0.001169016868679927,0.05739890749968204,0.033185594023526784,0.004566920961129275,0.9855072463768116,174
IND679303AAA,0.1787024449073201,Elevated,2.5859339889802078,1.0,83.0,0.0008052746033831021,0.0008052746033831021,0.0012077294685990338,1,1,0.06729666169553745,0.0,0.0006675992571910894,0.0006699567441004186,0.07419959417147373,0.007690109828845403,0.002127769993253412,1.0,83
IND732103AAB,0.17868145314941922,Elevated,2.3969037823111696,1.0,140.0,0.0013573273786067692,0.0013573273786067692,0.0024154589371980675,2,2,0.09117863326929007,0.0,0.0006423554019226136,0.0007137742534837507,0.06877564882686588,0.012962033784913864,0.0036068296227100526,1.0,140
IND400011AAA,0.17863494527855964,Elevated,2.80221318230293,0.9923664122137404,169.0,0.0002674518732577317,0.0002674518732577317,0.0018115942028985505,1,2,0.0006038647342995169,0.0,0.0003157072717394195,0.0003185237513780839,0.08040540933948132,0.00255407816245749,0.004359333644714308,0.9923664122137404,167
IND274001AAA,0.17860672819102053,Elevated,2.808496502932048,1.0,77.0,2.5541106586686518e-06,2.5541106586686518e-06,0.0012077294685990338,1,1,0.0019726247987117552,0.0,0.0003690064529887874,0.0004231939937986392,0.0805857000362727,2.4390923788816414e-05,0.001972079505942187,1.0,77
IND683511AAA,0.17858003375415027,Elevated,1.5441642691959465,0.8521303258145363,955.0,0.010576937110498124,0.010576937110498124,0.010869565217391304,11,7,0.09602393633765219,0.026490066225165563,0.0033994587386895238,0.0034327972039403603,0.044307535535202905,0.10100629982717287,0.02475478748248482,0.8521303258145363,813
IND472001AAA,0.1785502376475833,Elevated,2.5832011159085804,0.9945054945054945,222.0,0.0007976122714070961,0.0007976122714070961,0.0018115942028985505,1,2,0.05393146587083816,0.16666666666666666,0.0008287522983754163,0.0006483040646934794,0.07412117837520785,0.007616937057478954,0.005734599615963464,0.9945054945054945,220
IND341510AAB,0.17845950859543516,Elevated,2.6457987646955456,1.0,70.0,0.0005341740006129865,0.0005341740006129865,0.0012077294685990338,1,1,0.0008051529790660224,0.0,0.0004390748097634411,0.0004429917156292697,0.07591732636501519,0.005101187489546746,0.0017904406040790907,1.0,70
IND781003AAA,0.17845780756928506,Elevated,2.8238517356164414,1.0,20.0,0.0,0.0,0.0006038647342995169,1,0,0.08032524367597953,0.0,0.00033618049828920346,0.0003434826170763206,0.08102629598282271,0.0,0.0004930198764855467,1.0,20
IND410206AAB,0.1784096877972727,Elevated,2.791155209647212,1.0,74.0,0.0,0.0,0.0006038647342995169,0,1,0.0,0.0,0.00017063115510533762,0.00017215402019763105,0.08008811698518686,0.0,0.0018942342622865743,1.0,74
IND360410AAA,0.17837283769635243,Elevated,2.8241758241758244,1.0,3.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00017063115510533762,0.00017215402019763105,0.08103559523009055,0.0,5.189682910374176e-05,1.0,3
IND602001AAA,0.17834419902662263,Elevated,2.7313876257841776,1.0,30.0,0.0002663572544040165,0.0002663572544040165,0.0012077294685990338,1,1,0.06254869876889511,0.5,0.0006958609728533438,0.0007660783314490155,0.07837317356971495,0.0025436249094051397,0.0007525040220042555,1.0,30
IND247667AAB,0.17833901400315572,Elevated,2.773782711282711,1.0,94.0,0.0,0.0,0.0006038647342995169,1,0,0.08584203035757274,0.0,0.0005011505565680983,0.0005057136169679192,0.07958963854997403,0.0,0.002413202553323992,1.0,94
IND600008AAC,0.17831943406970913,Elevated,2.696386126238958,1.0,240.0,0.0,0.0,0.0012077294685990338,1,1,0.08663983594823962,0.0,0.00046017246199949217,0.0005747588726084175,0.07736885672608487,0.0,0.006201671077897141,1.0,240
IND560067AAC,0.17824171471215575,Elevated,2.787865137865138,1.0,48.0,0.0,0.0,0.0012077294685990338,1,1,0.0006038647342995169,0.0,0.0003810037951618245,0.00040644378214016604,0.07999371318676618,0.0,0.0012195754839379315,1.0,48
IND784001AAA,0.17818807533217546,Elevated,2.698056332487006,1.0,62.0,0.0002707357298188771,0.0002707357298188771,0.0012077294685990338,1,1,0.08032524367597953,0.0,0.00033618049828920346,0.00033919653200810234,0.07741678085188079,0.00258543792161454,0.0015828532876641238,1.0,62
IND742401AAA,0.178177768444873,Elevated,2.8633479016641443,0.9876543209876543,99.0,0.0002670870003064933,0.0002670870003064933,0.0018115942028985505,1,2,0.0006038647342995169,0.0,0.0003157072717394195,0.0003185237513780839,0.08215958070878913,0.002550593744773373,0.0025429446260833463,0.9876543209876543,97
IND222125AAB,0.17814869323602345,Elevated,2.795138888888889,1.0,16.0,0.0,0.0,0.0006038647342995169,1,0,0.04832877060628542,0.0,0.0006840860741261957,0.0006604476977358519,0.08020242283533671,0.0,0.0003892262182780632,1.0,16
IND784168AAB,0.17811346080549154,Elevated,2.62508558880839,1.0,43.0,0.0005349037465154634,0.0005349037465154634,0.0012077294685990338,1,1,0.0008051529790660224,0.0,0.0004390748097634411,0.0004429917156292697,0.07532299207366099,0.00510815632491498,0.001089833411178577,1.0,43
IND600044AAD,0.17810092930569416,Elevated,2.4990682108969384,0.9782608695652174,321.0,0.0016069004772538203,0.0016069004772538203,0.004830917874396135,4,4,0.0868213281418992,0.17307692307692307,0.0015533949810245388,0.0014584257370785947,0.07170710770096267,0.01534537548084964,0.008303492656598683,0.9782608695652174,314
IND203390AAA,0.1780579107387066,Elevated,2.8673453713008668,0.99,146.0,3.283856561145409e-06,3.283856561145409e-06,0.0018115942028985505,2,1,0.001358695652173913,0.16666666666666666,0.0005640659433214371,0.0005686915001636703,0.08227428225415788,3.135975915704967e-05,0.0037625201100212778,0.99,144
IND523002AAA,0.1780301682575125,Elevated,1.7878517338831783,1.0,443.0,0.0021115771059945516,0.002716114249018492,0.0030193236714975845,3,2,0.093059402799302,0.1,0.0017705298046719233,0.0016615892218347838,0.05129979096845106,0.025938005240564197,0.011469199231926928,1.0,443
IND741123AAB,0.1780185961779589,Elevated,2.4847675123618522,1.0,147.0,0.0008052746033831021,0.0008052746033831021,0.0018115942028985505,2,1,0.0759786095723907,0.16666666666666666,0.0011386326485083166,0.0009521314430259186,0.07129677006968754,0.007690109828845403,0.0037884685245731485,1.0,147
IND712310AAE,0.17801803861054286,Elevated,2.815680704764323,0.9870967741935484,321.0,5.473094268575682e-06,5.473094268575682e-06,0.0024154589371980675,2,2,0.001358695652173913,0.08333333333333333,0.0008446354492441212,0.0009334161689702165,0.08079184020174962,5.226626526174945e-05,0.008303492656598683,0.9870967741935484,316
IND741121AAA,0.17801395382513913,Elevated,2.789473684210526,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00017063115510533762,0.00017215402019763105,0.08003986807182606,0.0,0.0,1.0,1
IND832109AAB,0.17798088006629006,Elevated,2.6957474262100884,1.0,176.0,0.0,0.0,0.0012077294685990338,1,1,0.0838146239064492,0.0,0.00035707281783085236,0.00033494693601877955,0.07735053016278458,0.0,0.004540972546577404,1.0,176
IND741126AAB,0.17794457176726827,Elevated,2.493940242763772,1.0,117.0,0.0008016258738707182,0.0008016258738707182,0.0012077294685990338,1,1,0.06498836773302882,0.0,0.0011399634645210446,0.0009825921148249245,0.07155996815446743,0.007655265652004237,0.003010016088017022,1.0,117
IND602024AAA,0.17782386023135488,Elevated,2.6702661502584104,1.0,46.0,0.0002700059839164003,0.0002700059839164003,0.0012077294685990338,1,1,0.0726809846939748,0.5,0.0006176847725517769,0.0006985195671128576,0.07661938221289763,0.0025784690862463064,0.0011676786548341896,1.0,46
IND583231AAA,0.17782337446241536,Elevated,2.6330184350281267,1.0,120.0,0.0002663572544040165,0.0002663572544040165,0.0012077294685990338,1,1,0.058241814890903396,0.5,0.0007850209175301024,0.0008407223204762839,0.07555061349502654,0.0025436249094051397,0.003087861331672635,1.0,120
IND247667AAA,0.1778061836822635,Elevated,2.2790540670756876,1.0,58.0,0.001613468190376111,0.001613468190376111,0.0012077294685990338,1,1,0.08567717110437029,0.5,0.0005011505565680983,0.0004889483322663261,0.06539412359035163,0.015408094999163739,0.0014790596294566403,1.0,58
IND333031AAA,0.17773321097856346,Elevated,2.65420966208625,1.0,59.0,0.0002711006027701155,0.0002711006027701155,0.0018115942028985505,2,1,0.06296995139881262,0.16666666666666666,0.0006826660899369526,0.0007703907324411629,0.07615866476563472,0.0025889223392986565,0.001505008044008511,1.0,59
IND243503AAB,0.17772880383108022,Elevated,2.6476811507577693,1.0,73.0,0.0002670870003064934,0.0002670870003064933,0.0012077294685990338,1,1,0.0006038647342995169,0.0,0.0003157072717394195,0.0003185237513780839,0.07597133868028938,0.002550593744773373,0.0018682858477347033,1.0,73
IND445101AAA,0.1777083127474897,Elevated,2.7580061264271793,1.0,3.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00017063115510533762,0.00017215402019763105,0.07913695251905414,0.0,5.189682910374176e-05,1.0,3
IND365560AAB,0.17768702582549062,Elevated,2.655191071087997,1.0,48.0,0.00027146547572135383,0.00027146547572135383,0.0012077294685990338,1,1,0.061774324443765925,0.0,0.0007015567696052726,0.000692040421897516,0.07618682486173778,0.0025924067569827727,0.0012195754839379315,1.0,48
IND431514AAA,0.17768054051353394,Elevated,2.1925589514115056,1.0,64.0,0.001861946670169447,0.001861946670169447,0.0012077294685990338,1,1,0.06454558150163774,0.0,0.0005338243876742921,0.0005049720981310651,0.06291227273590351,0.017780983442047163,0.0016347501167678655,1.0,64
IND796081AAA,0.1776356893674225,Elevated,2.7456070966863986,1.0,13.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00017063115510533762,0.00017215402019763105,0.07878118049285143,0.0,0.00031138097462245055,1.0,13
IND273014AAB,0.17761999796432176,Elevated,2.198458539019549,0.9911111111111112,434.0,0.001615292555132303,0.001615292555132303,0.005434782608695652,4,5,0.002717391304347826,0.0,0.0011663847997928994,0.0011622019315792014,0.06308155277482225,0.015425517087584321,0.011235663500960091,0.9911111111111112,430
IND611001AAA,0.17760206259284475,Elevated,2.5840822440087146,1.0,23.0,0.0005363632383204169,0.0005363632383204169,0.0012077294685990338,1,1,0.0008051529790660224,0.0,0.0004390748097634411,0.0004429917156292697,0.07414646105748886,0.005122093995651447,0.0005708651201411593,1.0,23
IND852131AAA,0.1775601314488769,Elevated,2.7086281534557397,1.0,70.0,0.0,0.0,0.0012077294685990338,1,1,0.06974561467688536,0.5,0.0004322962045230249,0.0004140693355546202,0.07772012379446025,0.0,0.0017904406040790907,1.0,70
IND413517AAA,0.177536684758508,Elevated,2.558968931782662,1.0,59.0,0.0005363632383204169,0.0005363632383204169,0.0024154589371980675,2,2,0.07530562166112037,0.2,0.0007901962373350697,0.0007771853409832529,0.07342587128860249,0.005122093995651447,0.001505008044008511,1.0,59
IND466116AAA,0.1774839468579943,Elevated,2.6229910710859365,1.0,74.0,0.0002663572544040165,0.0002663572544040165,0.0012077294685990338,1,1,0.07378074147172074,0.5,0.0006751175055125775,0.0007812408049944772,0.07526289295061558,0.0025436249094051397,0.0018942342622865743,1.0,74
IND425409AAA,0.17746009148496722,Elevated,2.7089982468128917,1.0,49.0,1.824364756191894e-06,1.824364756191894e-06,0.0012077294685990338,1,1,0.0013724198506807202,0.0,0.0005256554628884175,0.0005327190722286308,0.07773074308212315,1.742208842058315e-05,0.0012455238984898022,1.0,49
IND845455AAB,0.1774301832837955,Elevated,2.496799576868279,1.0,161.0,0.0005323496358567947,0.0005323496358567947,0.0018115942028985505,1,2,0.06949709750029617,0.5,0.0013994442963015177,0.0013550619572817455,0.07164201256513653,0.005083765401126164,0.004151746328299341,1.0,161
IND792110AAA,0.17742414740072937,Elevated,2.7157580085908686,1.0,30.0,0.0,0.0,0.0006038647342995169,0,1,0.0,0.0,0.00017063115510533762,0.00017215402019763105,0.0779247045609386,0.0,0.0007525040220042555,1.0,30
IND577126AAA,0.17740337644584825,Elevated,2.7271255060728747,1.0,4.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00017063115510533762,0.00017215402019763105,0.07825087827747756,0.0,7.784524365561264e-05,1.0,4
IND262122AAB,0.17737872564384632,Elevated,2.5433480081677033,1.0,60.0,0.0005341740006129868,0.0005341740006129865,0.0012077294685990338,1,1,0.0008051529790660224,0.0,0.0004390748097634411,0.0004429917156292697,0.07297765172934352,0.005101187489546746,0.001530956458560382,1.0,60
IND380005AAA,0.1773573196858417,Elevated,3.291146280619965,0.9473684210526315,127.0,0.0005396470948815622,0.0005396470948815622,0.0012077294685990338,1,1,0.08456277790714437,0.5,0.0005341271050681446,0.0005350042276117672,0.09443462958513504,0.005153453754808496,0.003269500233535731,0.9473684210526315,120
IND786184AAA,0.17733006359681913,Elevated,2.5395029239766083,1.0,49.0,0.0005505932834187137,0.0005505932834187137,0.0012077294685990338,1,1,0.05389294734269342,0.0,0.0006867993357141346,0.000721869604491617,0.07286732266149021,0.005257986285331995,0.0012455238984898022,1.0,49
IND221401AAA,0.17731407374845928,Elevated,2.71875,1.0,3.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00017063115510533762,0.00017215402019763105,0.07801055537896727,0.0,5.189682910374176e-05,1.0,3
IND605601AAA,0.1773053567394906,Elevated,1.7789939348855044,0.9907407407407407,319.0,0.003203584511872966,0.003203584511872966,0.003623188405797101,3,3,0.08691235967861416,0.0,0.001805787189118132,0.0016791863995714185,0.05104562937976369,0.030593187266544013,0.00825159582749494,0.9907407407407407,316
IND760003AAB,0.1772840413952197,Elevated,2.664600329611231,1.0,102.0,0.0,0.0,0.0006038647342995169,1,0,0.08884718962450007,0.0,0.000393095017496384,0.0003063602092738866,0.07645680977506257,0.0,0.002620789869738959,1.0,102
IND000000AAL,0.1772770842038527,Elevated,2.678376844329416,1.0,74.0,0.0,0.0,0.0012077294685990338,1,1,0.08992965884836264,0.0,0.00042290156506079107,0.0005253005103957844,0.07685210671827254,0.0,0.0018942342622865743,1.0,74
IND508207AAB,0.17725370632891654,Elevated,2.4206009554865306,1.0,126.0,0.000779392948708591,0.0008012610009194798,0.0024154589371980675,2,2,0.07710945399393326,0.16666666666666666,0.0010120971464842067,0.0010323460949499112,0.0694556045566393,0.00765178123432012,0.0032435518189838602,1.0,126
IND411036AAA,0.17724908073021167,Elevated,2.6135772436352296,1.0,194.0,0.0,0.0,0.0012077294685990338,1,1,0.08992965884836264,0.0,0.00042290156506079107,0.0004007317141957509,0.0749927769385985,0.0,0.0050080440085110796,1.0,194
IND756100AAC,0.17718419617036946,Elevated,2.7083673778019755,0.9814814814814815,234.0,0.000542201205540231,0.000542201205540231,0.0024154589371980675,2,2,0.0890630303781229,0.0,0.0005381711341304659,0.00044982539454746853,0.07771264121843102,0.005177844678597313,0.0060459805905859155,0.9814814814814815,229
IND573134AAB,0.1770843853612757,Elevated,2.363721917316468,1.0,56.0,0.001068348001225973,0.001068348001225973,0.0012077294685990338,1,1,0.000966183574879227,0.0,0.0006332149632593922,0.0006388565374628325,0.06782354373564874,0.010202374979093492,0.0014271628003528984,1.0,56
IND500035AAA,0.17706767855895741,Elevated,2.6931818181818183,1.0,5.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00017063115510533762,0.00017215402019763105,0.07727691379233122,0.0,0.00010379365820748353,1.0,5
IND232101AAB,0.17704069332902775,Elevated,2.680159584005738,1.0,25.0,0.0,0.0,0.0006038647342995169,0,1,0.0,0.0,0.00017063115510533762,0.00017215402019763105,0.0769032598262251,0.0,0.0006227619492449011,1.0,25
IND245101AAA,0.1770357703533856,Elevated,2.6522811144760676,1.0,78.0,0.0,0.0,0.0024154589371980675,2,2,0.08233026343970871,1.0,0.0020996807652572096,0.0019885206585566607,0.07610332791224801,0.0,0.001998027920494058,1.0,78
IND791102AAA,0.17703196066421883,Elevated,2.600305878738421,1.0,30.0,0.00026781674620897003,0.00026781674620897003,0.0012077294685990338,1,1,0.0006038647342995169,0.0,0.0003157072717394195,0.0003185237513780839,0.0746119745307872,0.0025575625801416064,0.0007525040220042555,1.0,30
IND521333AAA,0.17697642408846725,Elevated,2.5737968808808467,1.0,71.0,0.0002670870003064933,0.0002670870003064933,0.0012077294685990338,1,1,0.0006038647342995169,0.0,0.0003157072717394195,0.0003185237513780839,0.07385133760374014,0.002550593744773373,0.0018163890186309616,1.0,71
IND388320AAA,0.17696741180403117,Elevated,2.092691280939536,1.0,255.0,0.001608116720424615,0.0016171169198884948,0.003623188405797101,4,2,0.0848440768101108,0.10714285714285714,0.0021987521830523393,0.0016931171425315238,0.06004671597712758,0.015442939176004904,0.006590897296175203,1.0,255
IND410401AAA,0.17693923999393085,Elevated,2.6431859180211523,1.0,77.0,0.0,0.0,0.0012077294685990338,1,1,0.09134177745837825,0.0,0.00039529278425855295,0.0004077969389043812,0.0758423545506926,0.0,0.001972079505942187,1.0,77
