source_center,destination_center,time_bucket,avg_distance_km,avg_osrm_time,hub_congestion,congestion_tier,distance_tier,is_chronic_bottleneck,total_volume,delay_ratio_ftl,delay_risk_tier_ftl,delay_ratio_carting,delay_risk_tier_carting,ftl_distance_cost,carting_distance_cost,ftl_actual_time,carting_actual_time,ftl_delay_cost,carting_delay_cost,ftl_total_cost,carting_total_cost,time_diff_hr,cost_diff,recommended_route_type,rule_applied
IND712311AAA,IND713145AAB,eve_peak,68.42856666666667,57.833333333333336,7429.0,High,Long,0,12,1.6581081081081082,High,2.037037037037037,Medium,5415.999866666667,3079.2855,95.89391891891893,117.80864197530866,0.1585857732732733,0.24989711934156386,5416.15845243994,3079.5353971193417,0.0060874230712193705,-2336.6230553205987,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND712311AAA,IND713205AAB,afternoon,92.74133714285713,65.82857142857142,7859.0,High,Long,0,35,1.99009900990099,High,2.037037037037037,Medium,6096.757439999999,4173.360171428571,131.0053748231966,134.0952380952381,0.2715700141442716,0.2844444444444445,6097.029010014144,4173.644615873016,0.0008582953533448606,-1923.3843941411278,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND712311AAA,IND713205AAB,eve_peak,95.59019090909091,68.18181818181819,7859.0,High,Long,0,33,2.0784313725490198,High,2.037037037037037,Medium,6176.5253454545455,4301.5585909090905,141.7112299465241,138.8888888888889,0.306372549019608,0.29461279461279466,6176.831718003565,4301.853203703703,-0.0007839836271208848,-1874.9785142998617,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND712311AAA,IND713205AAB,morn_peak,91.81624285714285,64.85714285714286,7859.0,High,Long,0,7,2.378787878787879,High,2.037037037037037,Medium,6070.8548,4131.730928571428,154.2813852813853,132.11640211640213,0.37260101010101015,0.28024691358024695,6071.227401010101,4132.011175485009,-0.006156939768050881,-1939.2162255250923,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND712311AAA,IND721306AAA,afternoon,80.42886,62.6,7559.0,High,Long,0,5,1.99009900990099,High,2.037037037037037,Medium,5752.00808,3619.2987,124.58019801980198,127.51851851851853,0.2582508250825083,0.2704938271604939,5752.266330825082,3619.5691938271602,0.0008162001385323749,-2132.697136997922,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND712311AAA,IND721306AAA,eve_peak,81.79806666666666,64.52380952380952,7559.0,High,Long,0,63,1.901639344262295,High,2.037037037037037,Medium,5790.345866666667,3680.9129999999996,122.70101483216236,131.43738977072312,0.24240502211813683,0.27880658436213995,5790.5882716887845,3681.1918065843615,0.002426770816266877,-2109.396465104423,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND712311AAA,IND732103AAB,morn_peak,170.13780416666665,120.0,7547.0,High,Long,0,24,2.8278372156013,High,2.037037037037037,Medium,8263.858516666667,7656.2011875,339.340465872156,244.44444444444446,0.91391860780065,0.5185185185185186,8264.772435274468,7656.719706018518,-0.0263600059521421,-608.05272925595,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND712311AAA,IND732103AAB,night,169.52784166666666,119.5,7547.0,High,Long,0,12,3.280263157894737,High,2.037037037037037,Medium,8246.779566666666,7628.752875,391.99144736842106,243.42592592592595,1.1353810307017544,0.5163580246913582,8247.914947697367,7629.269233024692,-0.04126820040069309,-618.6457146726752,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND712311AAA,IND742101AAC,morn_peak,134.5410421875,107.515625,7713.0,High,Long,0,64,2.6090706589307917,High,2.037037037037037,Medium,7267.149181250001,6054.3468984375,280.51586256410593,219.0133101851852,0.7208343231837747,0.46457368827160495,7267.870015573185,6054.811472125772,-0.017084042327477983,-1213.0585434474133,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND712311AAA,IND742102AAB,morn_peak,134.58725416666667,107.70833333333333,7832.0,High,Long,0,24,2.9450362822294274,High,2.037037037037037,Medium,7268.443116666667,6056.4264375,317.2049495651279,219.40586419753086,0.8729025676324773,0.46540637860082307,7269.316019234299,6056.891843878601,-0.027166412602110286,-1212.424175355698,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND712311AAA,IND743235AAA,eve_peak,55.880280000000006,39.2,7438.0,High,Long,0,20,2.3885918003565063,High,2.037037037037037,Medium,5064.64784,2514.6126000000004,93.63279857397505,79.85185185185186,0.2268033273915627,0.16938271604938274,5064.874643327391,2514.7819827160497,-0.0038280407561453304,-2550.092660611341,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND712311AAA,IND751002AAB,eve_peak,236.37118043478262,168.7391304347826,11391.0,High,Long,0,184,1.7106650608858558,High,2.037037037037037,Medium,10118.393052173913,10636.703119565218,288.6561348390437,343.7278582930757,0.4996541850177546,0.7291196994095547,10118.89270635893,10637.432239264628,0.015297700959453332,518.5395329056973,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND712311AAA,IND751002AAB,night,231.5328716911765,164.52941176470588,11391.0,High,Long,0,272,1.796737820623171,High,2.037037037037037,Medium,9982.920407352942,10418.979226102942,295.61621672252994,335.15250544662314,0.5461950206576003,0.7109295570079885,9983.466602373599,10419.69015565995,0.010982302423359222,436.2235532863506,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND712311AAA,IND781018AAB,eve_peak,430.9289645833333,314.4791666666667,9645.0,High,Long,0,48,2.423098581635167,High,2.037037037037037,Medium,15566.011008333333,19391.803406249997,762.0140227038094,640.6057098765433,1.8647285668214277,1.3588605967078191,15567.875736900154,19393.162266846706,-0.03372453134090724,3825.286529946552,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND712311AAA,IND781018AAB,night,442.07279290322583,321.7806451612903,9645.0,High,Long,0,155,2.6422018348623855,High,2.037037037037037,Medium,15878.038201290323,19893.27568064516,850.2094110683634,655.479091995221,2.2017865246128046,1.3904101951413779,15880.239987814935,19894.666090840303,-0.0540917552980951,4014.4261030253674,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND712311AAA,IND821115AAB,night,305.49983478260873,225.65217391304347,8755.0,High,Long,0,23,1.6878048780487804,High,2.037037037037037,Medium,12053.995373913045,13747.492565217393,380.85683987274655,459.66183574879227,0.6466861081654295,0.9750402576489534,12054.642060021211,13748.467605475042,0.021890276632234924,1693.8255454538303,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND712311AAA,IND826004AAA,night,146.24044736842106,103.21052631578948,8194.0,High,Long,0,76,1.7581303831303832,High,2.037037037037037,Medium,7594.732526315789,6580.820131578947,181.45756217466746,210.24366471734896,0.32602931607865826,0.4459714100064978,7595.058555631867,6581.266102988954,0.007996139595189307,-1013.7924526429133,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND712311AAA,IND834002AAB,eve_peak,223.03077928994082,161.81065088757396,9751.0,High,Long,0,169,2.329896907216495,High,2.037037037037037,Medium,9744.861820118344,10036.385068047337,377.00213505764657,329.61428884505807,0.8966311840419693,0.6991818248228504,9745.758451302385,10037.08424987216,-0.013163290614607916,291.32579856977463,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND712410AAC,IND712406AAA,night,36.066725,38.5,46.0,Low,Medium,0,12,1.267650834403081,High,2.037037037037037,Medium,4509.8683,1623.0026249999999,48.80455712451862,78.42592592592594,0.042935654685494234,0.16635802469135808,4509.911235654686,1623.1689830246912,0.008228158000390923,-2886.7422526299943,Carting,Rule 6: Lower total cost (Carting)
IND713103AAA,IND713205AAB,eve_peak,50.99569333333333,36.86666666666667,483.0,Medium,Medium,0,15,1.875,High,2.037037037037037,Medium,4927.879413333333,2294.8062,69.125,75.09876543209877,0.13440972222222222,0.15930041152263377,4928.013823055555,2294.9655004115225,0.0016593792866941037,-2633.0483226440324,Carting,Rule 6: Lower total cost (Carting)
IND713128AAB,IND731204AAB,night,24.791775,18.0,79.0,Low,Short,0,12,3.166666666666667,High,2.037037037037037,Medium,4194.1697,1115.629875,57.00000000000001,36.66666666666667,0.16250000000000003,0.0777777777777778,4194.332200000001,1115.7076527777779,-0.005648148148148149,-3078.6245472222226,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND713130AAA,IND741123AAB,eve_peak,44.82700833333333,38.01190476190476,345.0,Medium,Medium,0,84,1.8518518518518519,Medium,2.3333333333333335,High,4755.156233333333,2017.215375,70.39241622574956,88.69444444444444,0.13491879776602,0.21117724867724869,4755.291152131099,2017.4265522486774,0.005083896727415246,-2737.8645998824213,Carting,Rule 6: Lower total cost (Carting)
IND713148AAA,IND713128AAB,night,35.38630357142857,31.107142857142858,90.0,Low,Medium,0,28,2.5377777777777775,High,2.037037037037037,Medium,4490.8165,1592.3836607142857,78.94301587301587,63.36640211640212,0.19931613756613753,0.1344135802469136,4491.015816137566,1592.5180742945327,-0.004326837154614929,-2898.497741843033,Carting,Rule 6: Lower total cost (Carting)
IND713205AAB,IND712311AAA,afternoon,76.48038076923078,53.80769230769231,7859.0,High,Long,0,26,2.5060851926977685,High,2.037037037037037,Medium,5641.450661538462,3441.617134615385,134.84666094554532,109.60826210826211,0.3376623693243876,0.23250237416904085,5641.788323907786,3441.8496369895543,-0.007010666343689782,-2199.938686918232,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND713205AAB,IND712311AAA,eve_peak,94.05695714285714,66.14285714285714,7859.0,High,Long,0,7,1.681159420289855,High,2.037037037037037,Medium,6133.5948,4232.563071428572,111.1966873706004,134.73544973544975,0.18772429261559692,0.28580246913580254,6133.782524292616,4232.848873897708,0.006538545101347041,-1900.933650394908,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND713205AAB,IND712311AAA,morn_peak,80.987203125,57.0625,7859.0,High,Long,0,32,2.3857142857142857,High,2.037037037037037,Medium,5767.6416874999995,3644.424140625,136.13482142857143,116.23842592592594,0.32946800595238096,0.2465663580246914,5767.971155505952,3644.6707069830245,-0.005526776528512636,-2123.3004485229276,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND713205AAB,IND713303AAA,eve_peak,29.91465,21.8,463.0,Medium,Medium,0,10,1.8492647058823528,High,2.037037037037037,Medium,4337.6102,1346.1592500000002,40.31397058823529,44.40740740740741,0.07714154411764705,0.09419753086419753,4337.687341544118,1346.2534475308644,0.0011370657831033665,-2991.4338940132534,Carting,Rule 6: Lower total cost (Carting)
IND713205AAB,IND722101AAA,eve_peak,31.508159999999997,29.0,484.0,Medium,Medium,0,5,1.8518518518518519,Medium,3.25,High,4382.22848,1417.8672,53.7037037037037,94.25,0.10293209876543209,0.271875,4382.331412098765,1418.1390749999998,0.011262860082304527,-2964.192337098765,Carting,Rule 6: Lower total cost (Carting)
IND713205AAB,IND722101AAA,night,30.77248,28.0,484.0,Medium,Medium,0,5,1.8518518518518519,Medium,1.5789473684210527,High,4361.62944,1384.7616,51.851851851851855,44.21052631578947,0.09938271604938273,0.0675438596491228,4361.728822716049,1384.829143859649,-0.002122590426683995,-2976.8996788564,Carting,Rule 6: Lower total cost (Carting)
IND713205AAB,IND722101AAC,eve_peak,31.99316,29.0,487.0,Medium,Medium,0,5,1.8518518518518519,Medium,1.6122448979591837,High,4395.80848,1439.6922,53.7037037037037,46.755102040816325,0.10293209876543209,0.07397959183673469,4395.911412098765,1439.7661795918366,-0.001930167128579827,-2956.1452325069286,Carting,Rule 6: Lower total cost (Carting)
IND713205AAB,IND722101AAC,night,33.225080000000005,30.4,487.0,Medium,Medium,0,20,1.8518518518518519,Medium,1.95,High,4430.30224,1495.1286000000002,56.29629629629629,59.279999999999994,0.10790123456790122,0.1203333333333333,4430.410141234568,1495.2489333333335,0.0008288065843621399,-2935.161207901235,Carting,Rule 6: Lower total cost (Carting)
IND713205AAB,IND722122AAA,night,45.910199999999996,36.5,529.0,Medium,Medium,0,6,1.8518518518518519,Medium,1.826271186440678,High,4785.4856,2065.959,67.5925925925926,66.65889830508475,0.12955246913580248,0.12566207627118645,4785.615152469136,2066.084662076271,-0.0002593595243077355,-2719.530490392865,Carting,Rule 6: Lower total cost (Carting)
IND713205AAB,IND722143AAB,night,32.198566666666665,23.833333333333332,475.0,Medium,Medium,0,6,2.879090909090909,High,2.037037037037037,Medium,4401.5598666666665,1448.9354999999998,68.61833333333333,48.54938271604939,0.18660416666666665,0.10298353909465022,4401.746470833333,1449.0384835390944,-0.005574708504801094,-2952.7079872942386,Carting,Rule 6: Lower total cost (Carting)
IND713205AAB,IND722202AAA,night,12.5378,13.428571428571429,471.0,Medium,Short,0,7,1.8518518518518519,Medium,2.272727272727273,High,3851.0584,564.201,24.867724867724867,30.519480519480524,0.047663139329805995,0.07121212121212123,3851.1060631393298,564.2722121212122,0.0015699321254876825,-3286.8338510181175,Carting,Rule 6: Lower total cost (Carting)
IND713303AAA,IND713364AAB,eve_peak,23.349016666666667,17.833333333333332,74.0,Low,Short,0,6,4.166666666666666,High,2.037037037037037,Medium,4153.772466666666,1050.70575,74.30555555555554,36.32716049382716,0.2353009259259259,0.07705761316872427,4154.007767592592,1050.7828076131689,-0.010549554183813441,-3103.224959979423,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND713364AAB,IND712311AAA,eve_peak,131.83635961538462,92.6923076923077,7470.0,High,Long,0,52,1.782269367991845,High,2.037037037037037,Medium,7191.418069230769,5932.6361826923085,165.20266064847488,188.81766381766383,0.3021264706506966,0.4005223171889839,7191.7201957014195,5933.036705009497,0.006559723102552486,-1258.683490691922,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND721102AAA,IND712311AAA,eve_peak,90.03463333333333,66.33333333333333,7423.0,High,Long,0,6,3.7569915254237287,High,2.037037037037037,Medium,6020.969733333333,4051.5585,249.21377118644065,135.12345679012347,0.7620018243879472,0.28662551440329226,6021.731735157721,4051.845125514403,-0.031691753998976994,-1969.886609643318,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND721134AAB,IND721139AAC,eve_peak,16.02696875,13.09375,143.0,Low,Short,0,32,1.8518518518518519,Medium,1.625,High,3948.755125,721.2135937500001,24.247685185185187,21.27734375,0.04647472993827161,0.03409830729166667,3948.8015997299385,721.2476920572917,-0.0008250948431069964,-3227.553907672647,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND721139AAC,IND721602AAB,night,47.737775,45.0,120.0,Low,Medium,0,12,1.8518518518518519,Medium,2.0734126984126986,High,4836.6577,2148.199875,83.33333333333333,93.30357142857143,0.15972222222222218,0.20126488095238096,4836.817422222222,2148.401139880952,0.002769510582010584,-2688.4162823412703,Carting,Rule 6: Lower total cost (Carting)
IND721212AAA,IND712310AAE,eve_peak,51.545045,38.5875,396.0,Medium,Medium,0,80,1.8518518518518519,Medium,2.066397652237711,High,4943.26126,2319.527025,71.45833333333333,79.73711940572268,0.13696180555555554,0.1714567475238445,4943.398221805556,2319.6984817475236,0.002299662797885931,-2623.6997400580326,Carting,Rule 6: Lower total cost (Carting)
IND721253AAC,IND721306AAA,night,42.09263928571429,33.892857142857146,204.0,Low,Medium,0,28,2.0892857142857144,High,2.037037037037037,Medium,4678.5939,1894.1687678571432,70.81186224489797,69.0410052910053,0.15382918792517009,0.14645061728395065,4678.747729187925,1894.3152184744272,-0.0004919047094146281,-2784.432510713498,Carting,Rule 6: Lower total cost (Carting)
IND721306AAA,IND721102AAA,eve_peak,18.8609,18.0,158.0,Low,Short,0,5,2.0,High,2.037037037037037,Medium,4028.1052,848.7405,36.0,36.66666666666667,0.075,0.0777777777777778,4028.1802,848.8182777777778,0.0001851851851851865,-3179.361922222222,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND721306AAA,IND721507AAA,night,39.76214166666667,33.375,173.0,Low,Medium,0,24,2.1304347826086953,High,2.037037037037037,Medium,4613.339966666666,1789.2963750000001,71.1032608695652,67.98611111111111,0.15720108695652169,0.14421296296296296,4613.497167753623,1789.440587962963,-0.0008658749329039139,-2824.05657979066,Carting,Rule 6: Lower total cost (Carting)
IND721401AAA,IND721306AAA,night,65.5142125,60.25,159.0,Low,Long,0,8,1.9181481481481482,High,2.037037037037037,Medium,5334.3979500000005,2948.1395625,115.56842592592592,122.7314814814815,0.2304934413580247,0.2603395061728396,5334.628443441358,2948.399902006173,0.0019897376543209925,-2386.2285414351854,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND721501AAC,IND721253AAC,night,69.18024117647059,63.294117647058826,84.0,Low,Long,0,17,1.8181818181818181,High,2.037037037037037,Medium,5437.046752941176,3113.1108529411763,115.08021390374331,128.93246187363835,0.2157754010695187,0.2734931009440813,5437.262528342246,3113.3843460421203,0.0038478466583041757,-2323.8781823001254,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND721602AAB,IND721139AAC,morn_peak,46.343700000000005,41.833333333333336,120.0,Low,Medium,0,6,1.8518518518518519,Medium,1.6045673076923077,High,4797.6236,2085.4665000000005,77.46913580246914,67.12439903846155,0.14848251028806586,0.10537944043803421,4797.772082510288,2085.5718794404384,-0.002873537990002109,-2712.2002030698495,Carting,Rule 6: Lower total cost (Carting)
IND721602AAB,IND721139AAC,night,48.0549,41.65,120.0,Low,Medium,0,20,1.8518518518518519,Medium,1.7666666666666666,High,4845.537200000001,2162.4705000000004,77.12962962962963,73.58166666666666,0.14783179012345682,0.1330486111111111,4845.685031790124,2162.6035486111114,-0.0009855452674897138,-2683.081483179013,Carting,Rule 6: Lower total cost (Carting)
IND721636AAB,IND721602AAB,night,27.516444444444446,27.77777777777778,59.0,Low,Short,0,9,1.8518518518518519,Medium,1.75,High,4270.460444444445,1238.24,51.440329218106996,48.611111111111114,0.09859396433470506,0.08680555555555557,4270.55903840878,1238.3268055555557,-0.000785893918609967,-3032.2322328532246,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND722101AAA,IND722122AAA,night,23.38953043478261,16.043478260869566,119.0,Low,Short,0,23,1.8518518518518519,Medium,1.826086956521739,High,4154.906852173913,1052.5288695652175,29.710144927536234,29.296786389413988,0.05694444444444445,0.055222117202268425,4154.963796618357,1052.5840916824197,-0.00011482181614506833,-3102.3797049359373,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND722101AAB,IND713205AAB,night,34.59216,30.8,455.0,Medium,Medium,0,5,1.8518518518518519,Medium,1.6129032258064515,High,4468.58048,1556.6471999999999,57.03703703703704,49.677419354838705,0.10932098765432098,0.0786559139784946,4468.689800987654,1556.7258559139784,-0.0020443382450550927,-2911.963945073676,Carting,Rule 6: Lower total cost (Carting)
IND722122AAA,IND713205AAB,night,50.63972653061224,43.93877551020408,529.0,Medium,Medium,0,49,1.8518518518518519,Medium,1.826086956521739,High,4917.912342857143,2278.7876938775507,81.36810279667422,80.23602484472049,0.15595553036029225,0.15123853889381836,4918.068298387503,2278.9389324164445,-0.0003144660977649257,-2639.1293659710586,Carting,Rule 6: Lower total cost (Carting)
IND722140AAA,IND722151AAA,morn_peak,45.94034285714286,42.57142857142857,51.0,Low,Medium,0,14,1.0340909090909092,Low,2.037037037037037,Medium,4786.3296,2067.3154285714286,44.02272727272727,86.71957671957672,0.006047077922077934,0.18395061728395062,4786.335647077922,2067.4993791887127,0.01186023595745818,-2718.836267889209,Carting,Rule 6: Lower total cost (Carting)
IND722143AAB,IND723133AAA,night,34.3627875,36.625,77.0,Low,Medium,0,16,1.5238095238095237,High,2.037037037037037,Medium,4462.15805,1546.3254375000001,55.8095238095238,74.60648148148148,0.07993551587301585,0.15825617283950616,4462.237985515873,1546.4836936728395,0.005221377131099355,-2915.7542918430336,Carting,Rule 6: Lower total cost (Carting)
IND722202AAA,IND722101AAC,night,24.190806666666667,21.266666666666666,64.0,Low,Short,0,15,1.8518518518518519,Medium,1.5517241379310345,High,4177.342586666667,1088.5863,39.382716049382715,33.0,0.0754835390946502,0.04888888888888889,4177.418070205761,1088.635188888889,-0.0017729766803840875,-3088.782881316872,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND723101AAA,IND723202AAA,eve_peak,35.84623333333334,30.833333333333332,184.0,Low,Medium,0,6,2.4292084726867333,High,2.037037037037037,Medium,4503.694533333333,1613.0805000000003,74.90059457450761,62.808641975308646,0.18361358850489282,0.13323045267489714,4503.878146921838,1613.2137304526752,-0.0033588757219997116,-2890.6644164691634,Carting,Rule 6: Lower total cost (Carting)
IND723101AAA,IND723202AAA,night,36.94065,31.59090909090909,184.0,Low,Medium,0,22,1.794871794871795,High,2.037037037037037,Medium,4534.3382,1662.32925,56.701631701631705,64.35185185185186,0.10462801087801091,0.13650392817059487,4534.442828010878,1662.4657539281707,0.0021250611528389326,-2871.977074082707,Carting,Rule 6: Lower total cost (Carting)
IND723130AAA,IND723101AAA,eve_peak,28.313083333333335,19.666666666666668,135.0,Low,Short,0,6,1.7633053221288515,High,2.037037037037037,Medium,4292.766333333333,1274.0887500000001,34.67833800186742,40.061728395061735,0.06254863056333645,0.08497942386831278,4292.8288819638965,1274.1737294238685,0.001495386220331755,-3018.655152540028,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND723130AAA,IND723101AAA,night,27.991854166666666,19.416666666666668,135.0,Low,Short,0,24,1.6904761904761905,High,2.037037037037037,Medium,4283.771916666667,1259.6334375,32.8234126984127,39.552469135802475,0.05586144179894181,0.08389917695473254,4283.827778108465,1259.7173366769546,0.0018691823437193811,-3024.1104414315105,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND723130AAA,IND723131AAA,morn_peak,32.959925,47.25,99.0,Low,Medium,0,8,1.1008163265306123,Medium,2.037037037037037,Medium,4422.8778999999995,1483.196625,52.01357142857143,96.25000000000001,0.0198482142857143,0.20416666666666672,4422.8977482142855,1483.4007916666667,0.012287896825396829,-2939.4969565476185,Carting,Rule 6: Lower total cost (Carting)
IND723131AAA,IND722140AAA,morn_peak,33.932833333333335,31.333333333333332,52.0,Low,Medium,0,9,1.34375,High,2.037037037037037,Medium,4450.119333333333,1526.9775,42.104166666666664,63.827160493827165,0.044878472222222215,0.13539094650205766,4450.164211805555,1527.112890946502,0.006034164951989028,-2923.0513208590532,Carting,Rule 6: Lower total cost (Carting)
IND723133AAA,IND723130AAA,night,28.471822727272727,41.81818181818182,126.0,Low,Short,0,22,1.335135135135135,High,2.037037037037037,Medium,4297.211036363637,1281.2320227272728,55.83292383292383,85.18518518518519,0.058394758394758384,0.18069584736251404,4297.269431122031,1281.4127185746354,0.00815340593118371,-3015.8567125473955,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND723202AAA,IND713205AAB,eve_peak,116.86543333333334,91.04761904761905,573.0,Medium,Long,0,21,1.7428571428571429,High,2.037037037037037,Medium,6772.232133333333,5258.9445000000005,158.68299319727893,185.4673721340388,0.2818140589569162,0.3934156378600824,6772.51394739229,5259.3379156378605,0.007440105260211077,-1513.1760317544295,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND723202AAA,IND713205AAB,night,117.87095844155844,90.12987012987013,573.0,Medium,Long,0,77,2.06,High,2.037037037037037,Medium,6800.386836363637,5304.19312987013,185.66753246753245,183.5978835978836,0.398073593073593,0.3894500561167228,6800.78490995671,5304.582579926247,-0.0005749024637913496,-1496.2023300304636,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND731204AAB,IND731301AAA,night,19.733391666666666,21.5,100.0,Low,Short,0,12,2.5,High,2.037037037037037,Medium,4052.5349666666666,888.002625,53.75,43.7962962962963,0.134375,0.09290123456790124,4052.6693416666667,888.0955262345678,-0.0027649176954732506,-3164.573815432099,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND731224AAA,IND742147AAA,eve_peak,20.634939393939394,21.96969696969697,116.0,Low,Short,0,33,1.8518518518518519,Medium,2.125,High,4077.778303030303,928.5722727272728,40.68462401795735,46.68560606060606,0.07797886270108492,0.10298295454545456,4077.856281893004,928.6752556818183,0.0016669394562913097,-3149.181026211186,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND731237AAB,IND731224AAA,eve_peak,21.019742222222224,14.977777777777778,195.0,Low,Short,0,45,1.8518518518518519,Medium,2.789473684210526,High,4088.552782222222,945.8884,27.736625514403293,41.78011695906432,0.05316186556927298,0.11167641325536061,4088.605944087791,946.0000764132554,0.0039009698457391747,-3142.6058676745356,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND731301AAA,IND713205AAB,night,60.44016875,54.25,521.0,Medium,Long,0,48,1.7901969766376546,High,2.037037037037037,Medium,5192.324725,2719.80759375,97.11818598259276,110.50925925925927,0.1786174415941365,0.2344135802469136,5192.503342441594,2720.0420073302466,0.0037197425768518066,-2472.4613351113476,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND732103AAB,IND732123AAC,night,41.93372,48.0,150.0,Low,Medium,0,5,1.8518518518518519,Medium,1.6470588235294117,High,4674.14416,1887.0174,88.88888888888889,79.05882352941177,0.17037037037037037,0.12941176470588237,4674.31453037037,1887.146811764706,-0.002730573710965866,-2787.1677186056645,Carting,Rule 6: Lower total cost (Carting)
IND732103AAB,IND732202AAA,eve_peak,18.050226666666667,13.6,181.0,Low,Short,0,15,1.8518518518518519,Medium,3.25,High,4005.4063466666666,812.2602,25.185185185185183,44.199999999999996,0.048271604938271595,0.12749999999999997,4005.454618271605,812.3877000000001,0.005281893004115226,-3193.0669182716047,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND732103AAB,IND732202AAA,night,18.00026666666667,13.777777777777779,181.0,Low,Short,0,9,1.8518518518518519,Medium,3.25,High,4004.007466666667,810.0120000000001,25.514403292181072,44.77777777777778,0.048902606310013724,0.12916666666666665,4004.056369272977,810.1411666666668,0.0053509373571101965,-3193.9152026063102,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND732103AAB,IND733128AAA,eve_peak,42.06113888888889,31.88888888888889,194.0,Low,Medium,0,36,1.8518518518518519,Medium,1.660919540229885,High,4677.711888888889,1892.75125,59.053497942386834,52.964878671775224,0.11318587105624144,0.08781662409535973,4677.825074759945,1892.8390666240955,-0.001691283130725447,-2784.9860081358493,Carting,Rule 6: Lower total cost (Carting)
IND732138AAA,IND733124AAA,eve_peak,26.891462500000003,22.875,37.0,Low,Short,0,8,1.8518518518518519,Medium,1.9953703703703702,High,4252.960950000001,1210.1158125000002,42.361111111111114,45.64409722222222,0.08119212962962964,0.09487123842592593,4253.0421421296305,1210.210683738426,0.000911940586419752,-3042.8314583912043,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND732138AAA,IND733140AAA,eve_peak,33.18051111111111,27.0,65.0,Low,Medium,0,9,1.8518518518518519,Medium,2.659090909090909,High,4429.054311111111,1493.1229999999998,50.0,71.79545454545455,0.09583333333333334,0.18664772727272727,4429.150144444445,1493.3096477272725,0.006054292929292929,-2935.8404967171723,Carting,Rule 6: Lower total cost (Carting)
IND732139AAA,IND732103AAB,night,39.40958333333334,36.666666666666664,157.0,Low,Medium,0,6,1.8518518518518519,Medium,4.959183673469388,High,4603.468333333333,1773.43125,67.90123456790123,181.83673469387756,0.13014403292181068,0.6048752834467122,4603.598477366255,1774.0361252834468,0.03164875003499343,-2829.562352082808,Carting,Rule 6: Lower total cost (Carting)
IND732202AAA,IND732204AAB,eve_peak,15.80165,11.142857142857142,86.0,Low,Short,0,14,1.8518518518518519,Medium,3.0982142857142856,High,3942.4462,711.07425,20.634920634920633,34.522959183673464,0.039550264550264544,0.09741709183673466,3942.48575026455,711.1716670918368,0.0038577884857646755,-3231.3140831727133,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND732202AAA,IND732204AAB,night,15.909775,11.375,86.0,Low,Short,0,8,1.8518518518518519,Medium,2.841666666666667,High,3945.4737,715.939875,21.064814814814817,32.32395833333334,0.04037422839506174,0.0872873263888889,3945.514074228395,716.0271623263889,0.0031275398662551444,-3229.4869119020063,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
