source_center,destination_center,trip_count,weight,pct_sla_breach,median_actual_time,median_osrm_time,delay_iqr,avg_distance,is_chronic,delay_severity_norm,volume_norm,sla_breach_corr_norm,variability_norm,corridor_risk_score
IND680307AAA,IND683511AAA,11,1.588235294117647,0.9090909090909091,26.0,16.0,0.3055555555555558,17.256590909090907,1,0.18117256381742058,0.0002013693113169553,0.9090909090909091,0.053959455667714026,0.30518804069429617
IND411033AAA,IND410505AAB,14,1.5258620689655173,0.9285714285714286,33.0,21.5,0.23535750507099396,21.19634285714286,1,0.1716629573097162,0.0008054772452678212,0.9285714285714286,0.04156286027217404,0.305165695405278
IND560300AAB,IND563101AAB,74,1.5199692780337941,0.9054054054054054,42.0,28.0,0.38902099013333724,38.34455810810811,1,0.17076452496384698,0.01288763592428514,0.9054054054054054,0.06869899921388731,0.3047489702393502
IND342005AAD,IND344022AAB,18,1.424924924924925,0.9444444444444444,71.0,53.0,0.30981132075471707,70.10588888888888,1,0.1562737815937521,0.0016109544905356424,0.9444444444444444,0.05471100074493842,0.30449446244573974
IND721139AAC,IND721602AAB,12,2.0734126984126986,0.75,99.0,45.5,0.8357744186603862,47.737775,1,0.2551441468167297,0.0004027386226339106,0.75,0.14759323426444756,0.3044176668087951
IND501359AAE,IND500050AAA,70,1.610344827586207,0.8714285714285714,40.0,26.0,0.5478595478595478,25.398288571428573,1,0.18454344872584266,0.012082158679017317,0.8714285714285714,0.09674902795045451,0.30436996481227974
IND584101AAA,IND509124AAA,42,1.41663807890223,0.9523809523809523,70.0,51.0,0.15040106951871657,41.23030476190476,1,0.15501034452322132,0.00644381796214257,0.9523809523809523,0.026560014031871856,0.3043663317982494
IND577132AAD,IND573134AAB,20,1.7539184952978055,0.85,50.0,29.5,0.4698660714285714,34.70867,1,0.20643311502857337,0.002013693113169553,0.85,0.0829758025669514,0.30387424954641684
IND470117AAA,IND470227AAB,24,1.5276272207166515,0.9166666666666666,115.0,76.5,0.29167058270676693,82.81751666666666,1,0.17193207756987158,0.002819170358437374,0.9166666666666666,0.051507444688828674,0.3037950347531075
IND000000ACB,IND201001AAC,36,1.5454545454545454,0.9166666666666666,68.0,45.0,0.18937728937728937,62.23936944444444,1,0.17465008426150802,0.005235602094240838,0.9166666666666666,0.0334430032929568,0.30367990122412575
IND388121AAA,IND388620AAB,54,1.5125,0.9074074074074074,44.0,27.0,0.3494463869463871,32.26460185185185,1,0.16962573672859413,0.008860249697946033,0.9074074074074074,0.06171033869894094,0.3030882428376701
IND505327AAA,IND505425AAA,18,1.368421052631579,0.9444444444444444,26.0,18.5,0.40601503759398505,26.525194444444445,1,0.14765903399394878,0.0016109544905356424,0.9444444444444444,0.07170005592483664,0.30274746892380816
IND585211AAA,IND585222AAA,49,1.45,0.9387755102040817,30.0,21.0,0.10000000000000009,19.384748979591837,1,0.16009680175237812,0.007853403141361256,0.9387755102040817,0.017659458218524594,0.30246189485916447
IND600056AAB,IND632006AAA,52,1.62531328320802,0.8846153846153846,79.5,49.5,0.24404868102459565,66.07392884615385,1,0.18682558377087677,0.008457511075312122,0.8846153846153846,0.043097674858398785,0.30230822491686477
IND501359AAE,IND509358AAA,34,1.417420814479638,0.9411764705882353,30.5,21.5,0.18872549019607843,30.20951176470588,1,0.1551296827059524,0.004832863471606927,0.9411764705882353,0.03332789908888217,0.3018869965062297
IND303702AAB,IND332404AAA,16,1.4352941176470588,0.9375,30.0,23.5,0.22209967320261437,29.53190625,1,0.15785469940503316,0.0012082158679017317,0.9375,0.03922159899269531,0.30174109362825824
IND735224AAA,IND736146AAA,24,1.3475177304964538,0.9583333333333334,64.0,48.0,0.18629685916919958,46.73440416666667,1,0.1444720516353487,0.002819170358437374,0.9583333333333334,0.03289901600740837,0.301366848177823
IND515201AAA,IND515134AAA,30,1.535890073831009,0.9,70.0,41.0,0.34446010860484555,42.327556666666666,1,0.17319185661058736,0.004027386226339106,0.9,0.06082978895855708,0.3013665680966754
IND306401AAB,IND343001AAA,20,1.717142857142857,0.85,88.5,50.5,0.43654861758310015,71.61741500000001,1,0.20082619239357571,0.002013693113169553,0.85,0.0770921207256342,0.3010431123082861
IND522647AAA,IND523201AAA,38,1.4458064516129032,0.9210526315789473,65.5,41.5,0.29726320366856407,43.60034473684211,1,0.15945744095397393,0.005638340716874748,0.9210526315789473,0.05249507125089769,0.30070522658063487
IND209304AAA,IND208012AAA,42,2.0,0.7142857142857143,27.5,14.0,1.295887445887446,33.74973571428571,1,0.24395142954307908,0.00644381796214257,0.7142857142857143,0.22884670206559882,0.3006476250857557
IND480001AAA,IND481661AAA,16,1.4087235228539576,0.9375,135.0,105.5,0.23039642296304264,123.91045625,1,0.15380366788402766,0.0012082158679017317,0.9375,0.04068676005013368,0.30026719712559985
IND581343AAC,IND581314AAA,12,1.7495652173913043,0.8333333333333334,49.0,31.0,0.5044387735919995,31.294999999999998,1,0.2057694013949022,0.0004027386226339106,0.8333333333333334,0.08908115446051694,0.2996498939930044
IND211002AAB,IND209304AAA,144,1.714607170099161,0.8263888888888888,155.0,102.0,0.34274399591211036,138.61257916666668,1,0.2004395940422251,0.02698348771647201,0.8263888888888888,0.06052673275460071,0.29957160504369035
IND560099AAB,IND560043AAC,111,1.6153846153846154,0.8288288288288288,38.0,25.0,0.7071428571428571,21.849764864864863,1,0.18531182968944204,0.020338300443012484,0.8288288288288288,0.12487759740242378,0.2989042739339795
IND332404AAA,IND332001AAB,36,1.368421052631579,0.9444444444444444,47.5,35.0,0.1351351351351351,41.070505555555556,1,0.14765903399394878,0.005235602094240838,0.9444444444444444,0.023864132727735906,0.2988700385050244
IND560058AAD,IND562132AAA,70,1.5298245614035089,0.8571428571428571,32.0,21.0,0.709824561403509,14.162061428571429,1,0.1722670906342821,0.012082158679017317,0.8571428571428571,0.125351171845878,0.2987482073937692
IND533308AAB,IND533003AAA,30,1.4805194805194806,0.9,54.5,37.5,0.3597306910569107,38.96431,1,0.16474989207842647,0.004027386226339106,0.9,0.06352649108640487,0.29825945249659586
IND000000ACT,IND000000ACB,314,1.5205254515599342,0.8184713375796179,48.0,30.0,0.5645448079658606,32.26735923566879,1,0.17084932082570428,0.06121627064035441,0.8184713375796179,0.09969555448758095,0.2982311858340329
IND403726AAB,IND403601AAA,12,1.4642857142857144,0.9166666666666666,19.5,13.0,0.22708333333333353,14.375824999999999,1,0.16227484403265607,0.0004027386226339106,0.9166666666666666,0.040101686371232924,0.29818745757251086
IND209304AAA,IND206122AAA,58,1.5,0.896551724137931,53.0,36.5,0.2557422969187675,53.0090724137931,1,0.16771994973335094,0.009665726943213854,0.896551724137931,0.04516270407146481,0.29815861307077307
IND627005AAA,IND628801AAA,85,1.3636363636363635,0.9294117647058824,42.0,32.0,0.18292682926829262,32.237169411764704,1,0.1469295461488796,0.015102698348771646,0.9294117647058824,0.032303886985105924,0.29813082292172594
IND521225AAB,IND507002AAA,67,1.5116279069767442,0.8805970149253731,117.0,88.0,0.3924375153148736,97.14744029850746,1,0.16949277484520509,0.011478050745066451,0.8805970149253731,0.06930233905084608,0.2977461102607766
IND560060AAB,IND562132AAA,57,1.6071428571428572,0.8421052631578947,40.0,26.0,0.6347381864623245,20.607905263157893,1,0.18405526683543555,0.009464357631896899,0.8421052631578947,0.11209132483533481,0.29772364441515564
IND562132AAA,IND560058AAB,40,1.8605769230769231,0.775,25.0,15.0,0.753314393939394,12.948474999999998,1,0.22269457459613567,0.006041079339508659,0.775,0.13303124065185892,0.29764122373851737
IND321001AAB,IND321001AAA,12,1.3426724137931034,0.9166666666666666,36.5,26.0,0.6132538569424963,28.546491666666668,1,0.14373332031046232,0.0004027386226339106,0.9166666666666666,0.10829730864025063,0.2975904103105351
IND140501AAA,IND160002AAC,28,2.0625,0.6785714285714286,32.5,16.0,1.4485294117647058,15.663357142857143,1,0.2534803645192951,0.003624647603705195,0.6785714285714286,0.255802446253628,0.2975214094768643
IND411033AAA,IND501359AAE,263,1.540785498489426,0.844106463878327,446.0,270.0,0.23583248086686348,356.4762726235741,1,0.17393822754260369,0.05094643576318969,0.844106463878327,0.041646738424393724,0.29750318976986
IND523230AAA,IND523105AAA,57,1.3953488372093024,0.9122807017543859,54.0,42.0,0.33333333333333326,39.20505964912281,1,0.15176452372666366,0.009464357631896899,0.9122807017543859,0.05886486072841524,0.2970285604100777
IND175101AAA,IND160002AAC,32,1.810522002269575,0.78125,235.0,131.5,0.822203389830509,146.962403125,1,0.21506305322632985,0.004430124848973017,0.78125,0.14519666409841148,0.29696491891261634
IND328001AAA,IND000000ACB,10,1.5217357625333086,0.9,172.0,129.5,0.19051655669599232,152.32085999999998,1,0.17103384841876484,0.0,0.9,0.03364419172910045,0.29677795854041594
IND360575AAA,IND360510AAB,41,1.5121951219512195,0.8780487804878049,42.0,28.0,0.43333333333333335,30.84991219512195,1,0.16957925411895405,0.006242448650825614,0.8780487804878049,0.07652431894693984,0.29655694082693324
IND383255AAB,IND384205AAA,37,1.5833333333333333,0.8108108108108109,112.0,72.0,1.138490566037736,69.17276486486486,1,0.18042519636830562,0.005436971405557793,0.8108108108108109,0.20105126583127794,0.2963371506845422
IND627811AAA,IND627401AAA,20,1.4810659186535764,0.9,39.5,28.5,0.26225914031620556,30.120775000000002,1,0.16483320365359966,0.002013693113169553,0.9,0.046313543308402066,0.2960680590705725
IND621704AAA,IND621802AAA,34,1.7488505747126437,0.7941176470588235,51.5,30.0,0.7955645161290323,33.56426470588235,1,0.20566044485704324,0.004832863471606927,0.7941176470588235,0.14049238332721367,0.2960510439081463
IND530012AAA,IND533106AAA,16,1.5231481481481481,0.875,137.5,80.5,0.4681874208621404,112.4124,1,0.17124918490972724,0.0012082158679017317,0.875,0.0826793619715375,0.2958196641280201
IND507117AAB,IND507303AAA,72,1.8448867536032942,0.7916666666666666,145.5,71.5,0.361512791991101,85.31414027777777,1,0.22030240492125536,0.012484897301651228,0.7916666666666666,0.06384120045629015,0.29554297300621063
IND176061AAA,IND160002AAC,18,1.4683875530410184,0.8888888888888888,171.0,119.0,0.4358948842694972,145.3100777777778,1,0.16290022250917152,0.0016109544905356424,0.8888888888888888,0.07697667496425792,0.2954827173449505
IND110037AAM,IND201001AAC,29,1.7755102040816326,0.7931034482758621,57.0,36.0,0.6849489795918369,27.82991034482759,1,0.20972505085299706,0.0038260169150221507,0.7931034482758621,0.12095827886923086,0.29521821452584296
IND480334AAA,IND480106AAA,42,1.363756613756614,0.9285714285714286,46.0,32.0,0.1446360153256705,33.90481666666667,1,0.1469478798381076,0.00644381796214257,0.9285714285714286,0.025541936695375585,0.2950871572381734
IND131021AAA,IND131028AAA,111,1.5833333333333333,0.8288288288288288,15.0,10.0,0.5961538461538463,11.994925225225225,1,0.18042519636830562,0.020338300443012484,0.8288288288288288,0.10527753937966576,0.29498961480324914
IND144001AAB,IND143001AAA,68,1.4903810580836108,0.8970588235294118,69.5,44.5,0.06957945563488033,60.39848823529412,1,0.16625341738037058,0.011679420056383408,0.8970588235294118,0.012287354896518535,0.2949146633382489
IND480886AAA,IND480001AAA,28,1.5052083333333335,0.8928571428571429,116.5,82.5,0.1910281385281385,90.96081071428571,1,0.16851402764803564,0.003624647603705195,0.8928571428571429,0.03373453430900187,0.29489951210532644
IND302014AAA,IND301001AAB,126,1.449000370233247,0.8650793650793651,123.5,86.0,0.4633914024373613,92.4403246031746,1,0.15994439523961526,0.023358840112766815,0.8650793650793651,0.0818324111016609,0.29427055050404516
IND327001AAB,IND312605AAB,14,1.381578947368421,0.9285714285714286,52.5,38.0,0.10116175894414181,61.65546428571428,1,0.149665125567889,0.0008054772452678212,0.9285714285714286,0.017864618553865272,0.2939967385367162
IND000000ACB,IND110095AAB,266,2.0,0.5714285714285714,72.0,50.0,2.240993904252156,44.59084398496241,1,0.24395142954307908,0.05155054369714056,0.5714285714285714,0.3957473822010921,0.29290008881876883
IND562132AAA,IND572101AAA,18,1.6264367816091956,0.8333333333333334,38.0,24.5,0.5267752715121139,35.44835,1,0.18699687566224774,0.0016109544905356424,0.8333333333333334,0.09302565897820116,0.2928373881186865
IND110064AAA,IND000000ACB,231,1.3414634146341464,0.8268398268398268,46.0,32.0,0.9692307692307693,38.13099393939394,1,0.1435489927205103,0.04450261780104712,0.8268398268398268,0.17116090273339207,0.29237129852176186
IND721134AAB,IND721139AAC,32,1.625,0.84375,21.0,14.5,0.3125,16.02696875,1,0.18677781968578297,0.004430124848973017,0.84375,0.055185806932889304,0.29227473977984536
IND560300AAA,IND563101AAB,30,1.4868334430546413,0.8666666666666667,37.5,26.0,0.3703705957936023,37.81933,1,0.16571253749346343,0.004027386226339106,0.8666666666666667,0.06540544061787175,0.290499072282424
IND362150AAA,IND362001AAA,57,1.5588235294117647,0.8421052631578947,63.0,47.0,0.3731343283582089,43.28741228070176,1,0.17668835912273073,0.009464357631896899,0.8421052631578947,0.06589350081539021,0.2901570989280792
IND560300AAA,IND560085AAA,72,1.4797297297297298,0.8472222222222222,38.0,25.5,0.5199134199134199,25.732948611111112,1,0.16462948433565927,0.012484897301651228,0.8472222222222222,0.09181389316211262,0.2899599629314433
IND562132AAA,IND515004AAA,108,1.339804994868286,0.8981481481481481,138.0,102.0,0.1779786336574305,119.64903611111112,1,0.1432961451347158,0.01973419250906162,0.8981481481481481,0.03143006244863486,0.28993204946305223
IND465683AAA,IND465001AAA,39,1.4285714285714286,0.8717948717948718,87.0,56.0,0.4290073008608477,41.24113333333333,1,0.1568297383319612,0.005839710028191704,0.8717948717948718,0.07576036504994142,0.28971657729354455
IND282002AAD,IND474003AAA,49,1.4285714285714286,0.8775510204081632,113.0,71.0,0.31313131313131315,79.45046530612245,1,0.1568297383319612,0.007853403141361256,0.8775510204081632,0.055297293411541604,0.28961273056131975
IND573201AAB,IND572201AAB,33,1.434782608695652,0.8787878787878788,69.0,46.0,0.31702898550724634,43.98701515151515,1,0.15777671323642986,0.004631494160289972,0.8787878787878788,0.055985601236264504,0.28956408865524064
IND560058AAB,IND562132AAA,28,1.577777777777778,0.8214285714285714,26.0,19.0,0.6227272727272728,13.028964285714284,1,0.17957817992597533,0.003624647603705195,0.8214285714285714,0.10997026254263033,0.2890916029827223
IND184104AAA,IND160002AAC,47,1.6697247706422018,0.8085106382978723,235.0,145.0,0.40071491986790764,169.68595319148938,1,0.19359669058619444,0.007450664518727346,0.8085106382978723,0.07076408384946739,0.2885054103235744
IND826004AAA,IND814112AAA,16,1.4510567296996664,0.875,124.0,88.0,0.26569001386962543,84.8498375,1,0.16025791388990704,0.0012082158679017317,0.875,0.046919416990098654,0.28784716122194814
IND125005AAA,IND335524AAA,13,1.5555555555555556,0.8461538461538461,184.0,115.0,0.31455399061032874,106.5765,1,0.17619011415665406,0.0006041079339508659,0.8461538461538461,0.05554853054653272,0.28772038723926413
IND600056AAB,IND600044AAD,21,1.4705882352941178,0.8571428571428571,47.0,29.0,0.3668730650154799,26.895590476190478,1,0.16323574503866106,0.0022150624244865083,0.8571428571428571,0.06478779563142918,0.28661255747044323
IND581402AAA,IND577401AAA,27,1.4864864864864864,0.8518518518518519,86.0,63.0,0.36204212454212437,55.04877037037037,1,0.16565963946822312,0.00342327829238824,0.8518518518518519,0.06393467771697517,0.2864761060950468
IND515801AAA,IND515865AAB,72,1.4444444444444444,0.8611111111111112,101.5,67.5,0.20246187002652527,64.87195694444443,1,0.1592497853100478,0.012484897301651228,0.8611111111111112,0.03575366934577776,0.2856742831617875
IND518002AAA,IND518501AAA,54,1.4022198731501057,0.8703703703703703,59.5,43.0,0.26263615416841235,52.811596296296294,1,0.15281210220185018,0.008860249697946033,0.8703703703703703,0.04638012191211057,0.28557050808903023
IND181152AAB,IND160002AAC,15,1.703448275862069,0.8,273.0,163.0,0.30647968487527066,211.9881,1,0.19873827600075758,0.0010068465565847766,0.8,0.05412265189881421,0.28515928722933065
IND562132AAA,IND560083AAB,199,1.375,0.8442211055276382,39.0,31.0,0.2897727272727273,28.381888442211054,1,0.1486620797809189,0.038058799838904554,0.8442211055276382,0.05117229370140645,0.2851520376241439
IND842001AAA,IND843329AAB,39,1.3225806451612903,0.8974358974358975,73.0,57.0,0.12634603750756201,56.208084615384614,1,0.14067006980086674,0.005839710028191704,0.8974358974358975,0.022312025704409304,0.2843181323568099
IND140118AAA,IND160002AAC,85,1.42,0.8470588235294118,114.0,76.0,0.37169312169312163,77.75780117647058,1,0.15552291296379442,0.015102698348771646,0.8470588235294118,0.06563899152652652,0.28431344480771625
IND000000ACB,IND110064AAA,286,1.4555335968379448,0.7867132867132867,59.0,44.0,0.5287962944496518,37.888564335664334,1,0.16094047030363204,0.05557792992347966,0.7867132867132867,0.09338256067944245,0.28428724834858865
IND110044AAB,IND110030AAD,60,1.4666666666666666,0.8333333333333334,20.0,14.0,0.41208791208791196,12.667693333333334,1,0.16263785107936904,0.010068465565847765,0.8333333333333334,0.0727724926587551,0.28318283942241845
IND415003AAA,IND411033AAA,10,1.3292857142857142,0.9,97.0,71.0,0.051564839618472025,78.40315000000001,1,0.14169234448402945,0.0,0.9,0.009106071307873274,0.28258754492439914
IND176201AAA,IND176303AAA,18,1.5035135135135134,0.8333333333333334,109.0,73.0,0.35774173145748467,57.08432222222223,1,0.16825563040228414,0.0016109544905356424,0.8333333333333334,0.0631752515969609,0.282355849276577
IND518222AAA,IND518002AAA,15,1.3513513513513513,0.8666666666666667,48.0,36.0,0.41486209868562796,41.77826666666667,1,0.14505653681694525,0.0010068465565847766,0.8666666666666667,0.07326239898188266,0.2822672329307792
IND160002AAC,IND174307AAA,98,1.36810806218673,0.8571428571428571,184.0,126.0,0.23564418861000092,117.4461612244898,1,0.14761131454439452,0.017720499395892066,0.8571428571428571,0.04161348703196436,0.28192171365564156
IND160002AAC,IND176041AAA,14,1.4733386496544392,0.8571428571428571,233.0,155.5,0.10341196485628079,154.84250714285713,1,0.16365508135221551,0.0008054772452678212,0.8571428571428571,0.018261992726750224,0.2817753154105925
IND184121AAA,IND160002AAC,65,1.6363636363636365,0.7846153846153846,244.0,145.0,0.39686845980931706,184.45830307692307,1,0.18851035331782226,0.011075312122432542,0.7846153846153846,0.07008481984252835,0.2813352974958361
IND842003AAB,IND487001AAB,20,1.4118683901292597,0.85,85.5,61.0,0.33934025866813444,64.276015,1,0.1542831436564306,0.002013693113169553,0.85,0.059925651198132424,0.28070924586067786
IND509001AAA,IND509203AAA,38,1.3333333333333333,0.868421052631579,39.5,28.0,0.2980519480519481,30.846381578947366,1,0.14230945646344154,0.005638340716874748,0.868421052631579,0.052634359235732356,0.2807020668460633
IND560099AAB,IND560058AAB,151,1.5,0.7615894039735099,42.0,32.0,0.8859126984126986,25.090444370860926,1,0.16771994973335094,0.028393072895690697,0.7615894039735099,0.15644738282879414,0.28022833739352
IND363330AAB,IND363310AAB,16,1.6926765475152572,0.75,56.5,33.5,0.756163594470046,27.3622375,1,0.19709598641678586,0.0012082158679017317,0.75,0.1335343940291314,0.2799938879366029
IND683511AAA,IND680012AAA,55,1.4594594594594594,0.8363636363636363,55.0,38.0,0.22118692426836217,37.78640727272727,1,0.16153901893796757,0.009061619009262988,0.8363636363636363,0.03906041247601102,0.27987796266601295
IND312403AAA,IND312001AAA,27,1.5813953488372092,0.7777777777777778,96.0,68.0,0.7066833422332142,66.2175037037037,1,0.1801297255163299,0.00342327829238824,0.7777777777777778,0.1247964495589475,0.27983179917996825
IND473226AAA,IND473001AAA,20,1.3205128205128205,0.85,49.0,37.0,0.5868824265165729,29.78644,1,0.14035480313498697,0.002013693113169553,0.85,0.10364025690255739,0.2795093702225429
IND606803AAA,IND606801AAB,22,1.3478260869565217,0.8636363636363636,31.0,23.0,0.2618560606060607,24.36830909090909,1,0.14451906457386846,0.0024164317358034634,0.8636363636363636,0.046242361615401684,0.27894506083412934
IND413002AAA,IND501359AAE,218,1.5009293680297398,0.7706422018348624,229.0,178.5,0.4847766045555828,211.05920504587155,1,0.16786164393374076,0.041884816753926704,0.7706422018348624,0.08560892193467526,0.2788373044141611
IND411021AAA,IND411033AAA,57,1.5,0.7017543859649122,19.0,13.0,1.9000000000000001,11.827638596491228,1,0.16771994973335094,0.009464357631896899,0.7017543859649122,0.335529706151967,0.27844563640773934
IND680104AAA,IND679576AAA,21,1.4705882352941178,0.8095238095238095,50.0,33.0,0.5710227272727273,30.781171428571426,1,0.16323574503866106,0.0022150624244865083,0.8095238095238095,0.10083951994100682,0.2783129679966391
IND411033AAA,IND413002AAA,324,1.413322671319182,0.7746913580246914,171.0,126.0,0.33686311771051036,164.04663703703704,1,0.15450486767076504,0.06322996375352397,0.7746913580246914,0.059488201525706844,0.2772310976654305
IND630002AAA,IND622407AAA,28,1.366600790513834,0.8571428571428571,54.5,40.0,0.16857008760951198,42.478903571428575,1,0.1473815114441942,0.003624647603705195,0.8571428571428571,0.029768564190332043,0.27712133718335147
IND683511AAA,IND68004AAA,30,1.3138461538461539,0.8666666666666667,60.0,47.5,0.16104987684729055,42.92077666666667,1,0.1393383834041906,0.004027386226339106,0.8666666666666667,0.02844053571283256,0.27625292015621095
IND581400AAB,IND581325AAA,32,1.5884180790960452,0.78125,102.0,60.5,0.41013986013986004,78.49720625,1,0.18120043175620115,0.004430124848973017,0.78125,0.07242847723891371,0.2761430516386151
IND312605AAB,IND458001AAB,24,1.5092592592592593,0.7916666666666666,45.5,27.5,0.5227272727272727,30.591754166666664,1,0.16913164380390147,0.002819170358437374,0.7916666666666666,0.09231080432410574,0.27550519721024713
IND600016AAC,IND600119AAA,22,1.681159420289855,0.7272727272727273,35.5,21.5,0.8331590284715287,22.094668181818182,1,0.1953400511136872,0.0024164317358034634,0.7272727272727273,0.1471313705267949,0.27527144725028707
IND695012AAA,IND691001AAB,36,1.496031746031746,0.8055555555555556,79.0,56.0,0.2961551858103584,47.761575,1,0.1671149379888293,0.005235602094240838,0.8055555555555556,0.05229940130017406,0.2747737047379982
IND341505AAA,IND341503AAB,36,1.7970588235294118,0.6944444444444444,119.0,65.5,0.8129397692091191,65.628325,1,0.21301041714971886,0.005235602094240838,0.6944444444444444,0.14356075888525452,0.2744802543830843
IND262001AAA,IND262122AAB,20,1.475609756097561,0.8,49.0,32.0,0.4496617965367966,33.39443,1,0.16400134096214466,0.002013693113169553,0.8,0.07940783708408258,0.27404474337155854
IND110043AAA,IND110078AAA,66,1.4472222222222222,0.7878787878787878,27.0,20.0,0.5555946291560101,16.66609696969697,1,0.15967329353121296,0.011276681433749497,0.7878787878787878,0.09811500140017217,0.2734696848806367
IND201007AAB,IND110044AAB,30,1.4761904761904763,0.8,43.5,28.5,0.3816243194192377,24.197903333333333,1,0.16408987926622104,0.004027386226339106,0.8,0.06739278723956905,0.2733820769870301
IND415409AAB,IND415124AAA,24,1.6515151515151516,0.75,35.5,21.0,0.4921052631578948,27.372620833333333,1,0.1908203981605413,0.002819170358437374,0.75,0.08690312333852886,0.2732232641876787
IND686028AAB,IND689101AAA,46,1.3245614035087718,0.8478260869565217,23.5,18.0,0.13221153846153832,19.930352173913043,1,0.14097206208081473,0.00724929520741039,0.8478260869565217,0.02334784139468391,0.2724924545127773
IND691001AAB,IND683511AAA,63,1.303030303030303,0.8412698412698413,129.0,91.0,0.25046094844752576,98.89684285714286,1,0.13768936677800347,0.01067257349979863,0.8412698412698413,0.04423004654481119,0.2724843550580925
IND638657AAA,IND638701AAA,63,1.3888888888888888,0.8253968253968254,34.0,26.0,0.17763532763532752,23.702150793650794,1,0.15077962088674468,0.01067257349979863,0.8253968253968254,0.031369436465099904,0.2724661417253639
IND802301AAA,IND804401AAA,20,1.7980769230769231,0.65,83.0,53.0,1.353989157346538,68.91256999999999,1,0.21316563961991966,0.002013693113169553,0.65,0.23910714952496484,0.27218039407875677
IND591201AAA,IND591304AAA,30,1.38,0.8333333333333334,69.0,49.0,0.14769258113081296,52.421306666666666,1,0.14942439457901616,0.004027386226339106,0.8333333333333334,0.02608170965665643,0.2717181086871902
IND144001AAB,IND144401AAB,26,1.5,0.7307692307692307,17.0,12.0,1.188311688311688,13.184611538461537,1,0.16771994973335094,0.003221908981071285,0.7307692307692307,0.20984940610324654,0.2715707054412405
IND685514AAA,IND625008AAA,45,1.4404761904761905,0.8,121.0,94.0,0.35700082850041426,90.22935333333334,1,0.15864477356552614,0.007047925896093436,0.8,0.06304441214881723,0.27152433211511556
IND207001AAA,IND207302AAA,25,1.4333333333333333,0.8,50.0,40.0,0.4085365853658536,32.854148,1,0.1575557524253872,0.0030205396697543293,0.8,0.0721453476000699,0.2709919706476005
IND843109AAB,IND843126AAA,28,1.6345238095238095,0.7142857142857143,35.5,20.5,0.9091664149803682,27.02419642857143,1,0.18822984787263494,0.003624647603705195,0.7142857142857143,0.1605538631903159,0.27082491594044045
IND622407AAA,IND622001AAA,28,1.3846153846153846,0.8214285714285714,39.5,32.0,0.23369408369408373,31.01731428571429,1,0.15012806977725981,0.003624647603705195,0.8214285714285714,0.04126910906912057,0.2704414435758852
IND141115AAA,IND000000ACA,27,1.4333333333333333,0.8148148148148148,41.0,30.0,0.15973630831643004,30.215262962962964,1,0.1575557524253872,0.00342327829238824,0.8148148148148148,0.028208566626953563,0.270402680909651
IND303301AAB,IND303303AAA,47,1.3333333333333333,0.8297872340425532,24.0,15.0,0.23369565217391286,22.584480851063834,1,0.14230945646344154,0.007450664518727346,0.8297872340425532,0.04126938605416066,0.2703601958311128
IND262501AAA,IND263153AAB,40,1.5000216422109682,0.75,219.5,151.0,0.7830198836318385,129.664445,1,0.16772324936888786,0.006041079339508659,0.75,0.13827706919270427,0.26992727650170273
IND303008AAB,IND303338AAB,15,1.4666666666666666,0.8,36.0,27.0,0.24356725146198865,26.02334666666667,1,0.16263785107936904,0.0010068465565847766,0.8,0.04301265700593858,0.2696081177714877
IND562132AAA,IND560043AAC,66,1.5593073593073594,0.7272727272727273,43.0,26.0,0.7527342683592684,20.655959090909093,1,0.17676212526056545,0.011276681433749497,0.7272727272727273,0.13292879361742166,0.26863508164258754
IND424006AAA,IND423106AAA,20,1.2758620689655173,0.85,66.0,50.5,0.09234956254591586,56.633605,1,0.13354721740485212,0.002013693113169553,0.85,0.016308432412786233,0.2680531534815118
IND723131AAA,IND722140AAA,12,1.333165322580645,0.8333333333333334,42.0,31.0,0.1498151881720431,33.92433333333333,1,0.1422838410468388,0.0004027386226339106,0.8333333333333334,0.02645655056024592,0.26799320946375194
IND625531AAA,IND625516AAA,14,1.253384912959381,0.8571428571428571,48.5,35.0,0.07321627647714601,33.16230714285714,1,0.13012028367632833,0.0008054772452678212,0.8571428571428571,0.012929597753641038,0.26782815684292666
IND131028AAB,IND248001AAA,18,1.4589539887454483,0.7777777777777778,229.0,159.5,0.4332197853324613,147.89733333333334,1,0.16146195337690847,0.0016109544905356424,0.7777777777777778,0.07650426698516787,0.26708239111635856
IND505001AAA,IND505302AAB,18,1.2941176470588236,0.8333333333333334,41.5,30.0,0.19380252100840334,31.536272222222223,1,0.1363305168705217,0.0016109544905356424,0.8333333333333334,0.034224475223926305,0.26669072622656853
IND814101AAB,IND816107AAA,44,1.3846153846153846,0.7954545454545454,93.5,71.0,0.3375982103884767,63.63893181818182,1,0.15012806977725981,0.00684655658477648,0.7954545454545454,0.05961801491003974,0.26658830491173835
IND642001AAA,IND641062AAD,102,1.3675324675324676,0.7843137254901961,53.5,39.0,0.37965917499075097,36.96921764705883,1,0.14752355767986453,0.01852597664115989,0.7843137254901961,0.06704575338028677,0.26642392394281345
IND134203AAA,IND140501AAA,56,1.4935897435897436,0.7678571428571429,52.5,31.5,0.3059076588302829,37.90447678571429,1,0.16674262306912366,0.009262988320579944,0.7678571428571429,0.054021635198400524,0.2663792455419202
