source_center,destination_center,trip_count,median_actual_time,median_osrm_time,weight,delay_ratio_iqr,pct_sla_breach,avg_osrm_distance,pct_ftl,delay_Carting_afternoon,delay_Carting_eve_peak,delay_Carting_morn_peak,delay_Carting_night,delay_FTL_afternoon,delay_FTL_eve_peak,delay_FTL_morn_peak,delay_FTL_night,is_chronic_delay
IND477001AAB,IND474003AAA,29,170.0,53.0,3.6,2.2883116883116887,1.0,61.37678965517241,1.0,,,,,,3.9245283018867925,,3.58974358974359,1
IND480001AAA,IND480661AAA,30,49.5,35.0,1.4638655462184875,0.20871233108628062,0.9666666666666667,49.59747,1.0,,,,,,1.4444444444444444,,1.5555555555555556,1
IND480001AAA,IND481661AAA,16,135.0,105.5,1.4087235228539576,0.23039642296304264,0.9375,123.91045625,1.0,,,,,,1.4087235228539576,,,1
IND480334AAA,IND480106AAA,42,46.0,32.0,1.363756613756614,0.1446360153256705,0.9285714285714286,33.90481666666667,1.0,,,,,,,1.3575989782886335,1.363756613756614,1
IND480661AAA,IND481661AAA,27,94.0,70.0,1.3111111111111111,0.22333658100921538,0.6666666666666666,85.50871851851852,1.0,,,,,,1.3365384615384615,,1.1779472954230235,1
IND480886AAA,IND480001AAA,28,116.5,82.5,1.5052083333333335,0.1910281385281385,0.8928571428571429,90.96081071428571,1.0,,,,,,1.5052083333333335,,1.5189024390243904,1
IND481661AAA,IND842003AAB,32,192.0,66.0,3.2353846153846155,2.028272222321444,1.0,77.00393125,1.0,,,,,,2.9076380240763804,,4.015845430382335,1
IND483770AAA,IND842003AAB,12,181.0,62.5,2.733562035448828,0.5466736036519872,1.0,85.5539,1.0,,,,,,2.733562035448828,,,1
IND484001AAA,IND484446AAA,16,93.0,66.0,1.435441370223979,1.1218144506702972,0.5,76.0218125,1.0,,,,,,1.58008658008658,,1.3908780903665814,1
IND484446AAA,IND842003AAB,30,293.0,139.5,2.0150490624696396,0.5021866275151634,0.9333333333333333,179.60296333333332,1.0,,,,,,1.7367021276595744,,2.182177100958827,1
IND485001AAC,IND471001AAA,56,154.0,67.0,2.148575223375996,0.19288835268031823,1.0,92.57690178571428,1.0,,,,,2.1683168316831685,2.1359223300970873,,,1
IND485001AAC,IND486771AAA,25,416.0,72.0,5.698630136986301,2.1138295774647826,0.92,87.14755199999999,1.0,,,,,,,,5.698630136986301,1
IND485001AAC,IND488001AAA,12,90.0,40.5,2.2330994897959187,0.41999999999999993,1.0,54.062774999999995,1.0,,,,,,2.2330994897959187,,,1
IND486661AAA,IND211002AAB,21,366.0,105.0,4.147540983606557,1.6124954329557908,1.0,128.38694285714286,1.0,,,,,,,,4.147540983606557,1
IND486889AAA,IND231205AAA,12,124.5,64.5,1.8692307692307693,0.6352113612194255,1.0,66.01485833333334,1.0,,,,,1.7384615384615385,,2.2096774193548385,,1
IND487551AAA,IND464668AAA,21,127.0,63.0,1.9253731343283582,0.8348579682233992,0.8571428571428571,62.64111428571428,1.0,,,,,,1.9538461538461538,,1.8099087893864012,1
IND488001AAA,IND471001AAA,12,67.5,33.0,2.079483695652174,0.08475378787878807,1.0,46.24449166666667,1.0,,,,,2.1176470588235294,2.0652173913043477,,,1
IND493118AAC,IND495334AAB,60,44.5,27.0,1.5962962962962963,0.27973137973137985,1.0,32.629825000000004,0.0,,1.5962962962962963,,,,,,,1
IND494334AAB,IND493445AAB,66,157.5,98.5,1.6435643564356435,0.23279974093490985,0.9393939393939394,119.73149545454545,1.0,,,,,,1.6493683851143734,,1.6432107496463932,1
IND495334AAB,IND491995AAB,59,48.0,40.0,1.25,0.5234782608695652,0.5084745762711864,41.5668593220339,0.0,,1.25,,,,,,,1
IND495677AAA,IND496001AAA,27,157.0,89.0,2.0,0.42075557700557686,1.0,81.47130740740741,1.0,,,,,,2.0,,,1
IND500008AAC,IND501359AAE,25,54.0,21.0,2.28,3.3136363636363635,1.0,20.094672,0.0,2.625,2.260869565217391,2.1904761904761907,6.958899999999994,,,,,1
IND500008AAD,IND501359AAE,12,33.5,20.0,2.15,1.473881673881674,0.9166666666666666,19.450458333333334,0.0,2.15,,3.3005050505050506,,,,,,1
IND500008AAF,IND500039AAC,38,46.5,14.0,3.3333333333333335,0.7814102564102567,1.0,15.648194736842106,0.0,,,3.0769230769230766,3.598039215686274,,,,,1
IND500010AAA,IND501359AAE,35,54.0,27.0,2.0,0.984780578898226,0.9714285714285714,30.51712285714286,0.0,,1.9827586206896552,6.958899999999994,,,,,,1
IND500010AAB,IND501359AAE,175,59.0,24.0,2.4285714285714284,1.2972330608200169,1.0,31.70440914285714,0.0,2.4545454545454546,2.6956521739130435,2.0,,,,,,1
IND500032AAA,IND502295AAA,12,31.0,14.0,1.8920454545454546,0.577335164835165,1.0,19.584425,0.0,,1.5714285714285714,,2.05,,,,,1
IND500039AAC,IND500035AAD,14,29.0,13.0,2.6363636363636362,1.1771978021978025,1.0,13.117564285714286,0.0,,,2.4335664335664333,2.8181818181818183,,,,,1
IND500039AAC,IND501359AAE,35,72.0,23.0,2.9583333333333335,2.36013986013986,0.9714285714285714,26.175597142857143,0.0,3.276190476190476,6.958899999999994,2.95,2.076923076923077,,,,,1
IND500039AAC,IND508116AAA,26,54.0,22.0,2.2857142857142856,0.7594537815126055,1.0,30.679926923076923,1.0,,,,,,,,2.2857142857142856,1
IND500039AAD,IND501359AAE,26,58.0,23.0,2.5108695652173916,0.9463457937522834,0.8846153846153846,26.201619230769232,0.0,2.5,1.5217391304347827,2.9543478260869565,2.4426877470355732,,,,,1
IND500050AAA,IND501218AAC,11,144.0,16.0,5.566666666666666,4.218537301587299,0.9090909090909091,25.351527272727274,0.0,,5.566666666666666,,,,,,,1
IND500050AAA,IND501359AAE,69,45.0,25.0,1.9411764705882353,0.5432692307692308,1.0,27.449057971014494,0.0,2.1042780748663104,1.65625,1.913095238095238,1.8676470588235294,,,,,1
IND500055AAC,IND501401AAC,34,20.0,9.5,2.1666666666666665,1.0232142857142856,0.9705882352941176,13.129808823529412,0.0,,,2.128787878787879,2.25,,,,,1
IND500080AAB,IND501359AAE,61,39.0,20.0,2.1,1.9494949494949494,0.9836065573770492,20.8481737704918,0.0,5.11625,1.6818181818181819,2.6363636363636362,2.0,,,,,1
IND501101AAB,IND509216AAC,25,36.0,34.0,1.14,0.47169811320754707,0.44,35.319192,0.0,,1.14,,,,,,,0
IND501141AAA,IND501101AAB,20,44.5,28.5,1.6098484848484849,0.1966265441875199,1.0,26.021455000000003,0.0,,1.6098484848484849,,,,,,,1
IND501359AAE,IND000000ACB,56,1404.0,644.5,2.138512233893432,0.5168084013164767,0.9464285714285714,863.4884232142857,1.0,,,,,,2.138512233893432,,,1
IND501359AAE,IND411033AAA,480,495.0,235.0,2.1812332827297043,0.26309992482616673,1.0,312.11016062500005,1.0,,,,,,2.1812332827297043,,,1
IND501359AAE,IND413002AAA,136,294.5,158.0,1.9296711707733523,0.4128954741397193,0.9705882352941176,184.51775073529413,1.0,,,,,1.9296711707733523,,,,1
IND501359AAE,IND462022AAA,614,730.0,324.0,2.164803946053946,0.3430920001070805,1.0,454.70013403908797,1.0,,,,,,2.1697322057787174,,2.1452493515187014,1
IND501359AAE,IND500008AAC,38,31.5,20.0,1.753030303030303,0.44047619047619047,1.0,21.207913157894737,0.0,1.753030303030303,1.4653679653679654,,2.076923076923077,,,,,1
IND501359AAE,IND500010AAA,48,50.0,30.0,1.7338638373121131,0.561197136197136,0.8541666666666666,32.368229166666666,0.0,1.7338638373121131,1.6575670498084292,,2.5,,,,,1
IND501359AAE,IND500010AAB,143,59.0,33.0,2.0930232558139537,0.8431780862815348,0.993006993006993,35.62635874125874,0.0,2.2828947368421053,1.8507130124777182,,1.9047619047619047,,,,,1
IND501359AAE,IND500039AAC,33,45.0,21.0,2.1,0.5909090909090908,1.0,25.35966666666667,0.0,,2.0,,2.612820512820513,,,,,1
IND501359AAE,IND500039AAD,18,55.5,21.0,2.443548387096774,0.8072344322344325,1.0,25.083244444444446,0.0,2.0833333333333335,2.6206896551724137,,,,,,,1
IND501359AAE,IND500050AAA,70,40.0,26.0,1.610344827586207,0.5478595478595478,0.8714285714285714,25.398288571428573,0.0,1.4989550679205852,1.3897306397306397,,1.912962962962963,,,,,1
IND501359AAE,IND500080AAB,71,39.0,18.0,1.9230769230769231,0.5424434389140274,0.971830985915493,21.678018309859155,0.0,1.875,1.826086956521739,,2.4782608695652173,,,,,1
IND501359AAE,IND501141AAA,80,89.5,57.0,1.5139762403913348,0.22432301153612633,0.9875,59.032186249999995,0.0,,1.5139762403913348,,,,,,,1
IND501359AAE,IND503111AAC,12,88.5,67.5,1.403241412675375,0.2964275486827035,1.0,86.86295833333334,1.0,,,,,1.4611312343271106,,1.403241412675375,,1
IND501359AAE,IND505001AAB,16,138.0,116.5,1.2152298850574712,0.139265945612695,0.5625,131.97593125,1.0,,,,,,,1.2152298850574712,,1
IND501359AAE,IND506002AAA,110,122.5,67.0,1.7831761006289308,0.1632409502262444,0.990909090909091,98.25117272727273,1.0,,,,,1.87399549983928,,1.77595818815331,,1
IND501359AAE,IND508252AAB,21,73.0,36.0,1.9777777777777779,0.4982373678025851,1.0,49.54245714285714,1.0,,,,,,,,1.9777777777777779,1
IND501359AAE,IND509001AAA,68,68.5,47.0,1.5045454545454544,0.20608306787552078,1.0,57.845295588235295,1.0,,,,,,1.5045454545454544,,,1
IND501359AAE,IND509358AAA,34,30.5,21.5,1.417420814479638,0.18872549019607843,0.9411764705882353,30.20951176470588,1.0,,,,,,1.417420814479638,,,1
IND501359AAE,IND515004AAA,126,216.0,142.0,1.5507188284966062,0.19786101052326366,0.9682539682539683,188.149903968254,1.0,,,,,,1.463015728288124,,1.5753484320557491,1
IND501359AAE,IND518002AAA,127,146.0,93.0,1.7419354838709677,0.25145532072673316,1.0,118.29504251968504,1.0,,,,,,,1.7419354838709677,,1
IND501359AAE,IND523002AAA,143,218.0,139.0,1.5238095238095237,0.2837839553186088,0.965034965034965,185.54507972027972,1.0,,,,,,1.5238095238095237,,1.5187717632162077,1
IND501359AAE,IND533106AAA,204,384.5,163.0,2.3710393700787398,0.3883958057533037,1.0,230.1704617647059,1.0,,,,,,,,2.3710393700787398,1
IND501359AAE,IND562132AAA,110,397.0,242.0,1.66840755235879,0.1776748442145084,0.990909090909091,292.22204,1.0,,,,,,1.8499798118765982,1.5891530857600855,1.7115621747137482,1
IND501359AAE,IND585104AAA,167,146.0,106.0,1.4928571428571429,0.2154698838774869,0.9520958083832335,130.76510598802395,1.0,,,,,1.4785714285714286,,1.5624758220502901,,1
IND501359AAE,IND712311AAA,110,906.5,516.0,1.8097367462671037,0.16993341452113708,1.0,727.7529827272728,1.0,,,,,,,,1.8097367462671037,1
IND501359AAE,IND751002AAB,303,592.0,343.0,1.7741935483870968,0.3026080278861023,1.0,514.598704290429,1.0,,,,,,,,1.7741935483870968,1
IND501359AAG,IND000000ACN,22,45.0,15.5,2.822368421052632,1.8947368421052633,1.0,19.265804545454543,0.0,2.822368421052632,,,,,,,,1
IND501401AAC,IND500010AAA,21,74.0,14.0,4.933333333333334,4.82556666666666,1.0,14.172404761904762,0.0,,,2.1333333333333333,6.958899999999994,,,,,1
IND502110AAA,IND502313AAA,38,35.0,29.5,1.266798418972332,0.2010022586109541,0.6842105263157895,32.085221052631574,1.0,,,,,,1.4336609336609336,,1.2590062111801243,1
IND502220AAC,IND501359AAE,110,121.5,62.0,1.8456349206349207,0.835561292016699,0.8727272727272727,91.07032090909091,1.0,,,,,,1.8456349206349207,,,1
IND502286AAB,IND502220AAC,46,87.0,46.0,1.8585714285714285,0.7242857142857144,0.9782608695652174,44.445926086956526,1.0,,,,,,1.8585714285714285,,,1
IND502313AAA,IND503111AAC,18,65.5,37.0,1.8081494057724958,0.2891705069124424,1.0,54.03523333333333,1.0,,,,,,,,1.8081494057724958,1
IND503111AAC,IND501359AAE,78,175.0,68.5,2.4155172413793102,0.8624962694455154,1.0,89.30739102564102,1.0,,,,,,,2.4155172413793102,,1
IND503111AAC,IND503185AAA,60,89.0,49.0,1.8047619047619048,0.3171606033717833,1.0,57.56663,1.0,,,,,,1.5254237288135593,,1.8852459016393444,1
IND503122AAA,IND502110AAA,38,50.0,33.5,1.4821200510855683,0.13899613899613894,1.0,35.84826842105264,1.0,,,,,,1.4014014014014013,,1.4932432432432432,1
IND503185AAA,IND503187AAA,38,35.0,25.0,1.4545454545454546,0.19219367588932812,0.9736842105263158,28.99303157894737,1.0,,,,,,1.2785829307568437,,1.4712732919254656,1
IND503187AAA,IND503122AAA,40,38.0,24.5,1.52,0.12318840579710155,1.0,27.445390000000003,1.0,,,,,,1.5,,1.527857142857143,1
IND504201AAA,IND505184AAC,10,76.0,63.5,1.0658823529411765,0.3405469165337587,0.3,48.10535,1.0,,,,,,1.646923076923077,,1.033611111111111,0
IND504208AAB,IND505001AAB,18,74.5,43.5,1.7631160572337041,1.123511904761905,0.9444444444444444,54.28015,1.0,,,,,,1.9996001599360256,,1.6218431546300398,1
IND504215AAA,IND505001AAB,45,97.0,47.0,2.16,0.755541069100391,1.0,48.37083555555556,1.0,,,,,,2.5298071303331384,,1.9491525423728813,1
IND504293AAA,IND505001AAB,35,139.0,69.0,2.081081081081081,0.6407465219924662,1.0,87.52762857142858,1.0,,,,,,1.862539959314153,,2.2708333333333335,1
IND505001AAA,IND505302AAB,18,41.5,30.0,1.2941176470588236,0.19380252100840334,0.8333333333333334,31.536272222222223,1.0,,,,,,1.2991071428571428,,1.2941176470588236,1
IND505001AAB,IND504208AAB,34,70.5,48.0,1.4628415300546447,0.26466627634660433,1.0,65.25731176470588,1.0,,,,,,1.4454494064443189,,1.5191522762951335,1
IND505001AAB,IND505209AAA,21,70.0,37.0,2.05,0.5052631578947369,1.0,48.352180952380955,1.0,,,,,,2.0776315789473685,,2.0,1
IND505122AAA,IND506002AAA,29,102.0,39.0,2.55,2.404858299595141,1.0,39.15850689655173,1.0,,,,,,2.543292682926829,,6.958899999999994,1
IND505184AAC,IND505001AAB,27,99.0,40.0,2.0833333333333335,1.4284215242407092,1.0,48.12545185185185,1.0,,,,,,1.735655737704918,,3.0526315789473686,1
IND505209AAA,IND504201AAA,10,33.0,23.5,1.438423645320197,0.20184018567639272,1.0,31.38542,1.0,,,,,,1.3992042440318302,,1.5574712643678161,1
IND505302AAB,IND505325AAA,15,67.0,60.0,1.1290322580645162,0.1502555966860568,0.26666666666666666,49.48142666666667,1.0,,,,,,1.1290322580645162,,,0
IND505327AAA,IND505425AAA,18,26.0,18.5,1.368421052631579,0.40601503759398505,0.9444444444444444,26.525194444444445,1.0,,,,,,1.4223057644110275,,1.3018575851393188,1
IND505467AAA,IND505122AAA,26,62.0,37.0,1.4854215918045703,0.32592592592592595,1.0,41.00731923076923,1.0,,,,,,1.496059889676911,,1.4483845547675336,1
IND506001AAC,IND505467AAA,26,40.0,27.0,1.4545454545454546,0.2536764705882353,0.9615384615384616,32.595503846153846,1.0,,,,,,1.4545454545454546,,1.6077922077922078,1
IND506002AAA,IND506132AAA,40,34.0,34.0,1.0571895424836601,0.160436507936508,0.175,31.366494999999997,1.0,,,,,,1.0477777777777777,,1.0940170940170941,0
IND506002AAA,IND506143AAA,34,37.0,19.0,2.0,0.3688672438672438,1.0,26.703832352941177,1.0,,,,,2.1547619047619047,,1.9565217391304348,,1
IND506132AAA,IND122001AAJ,38,46.0,27.0,1.788676236044657,0.13931888544891646,1.0,38.849897368421054,1.0,,,,,,1.7762923351158646,,1.8506191950464397,1
IND506143AAA,IND506167AAB,25,29.0,17.0,1.75,0.1875,1.0,24.507516,1.0,,,,,1.75,,1.75,,1
IND506167AAB,IND501359AAE,76,121.0,57.0,1.9483333333333333,0.5735609377850757,1.0,74.79132894736841,1.0,,,,,1.875,,1.972972972972973,,1
IND506314AAA,IND506002AAA,29,71.0,23.0,3.217391304347826,1.9267734553775742,1.0,30.79085172413793,1.0,,,,,,3.1176470588235294,,4.970394736842105,1
IND507002AAA,IND507167AAA,18,57.5,21.0,2.7976190476190474,0.32798174048174067,1.0,29.68233888888889,1.0,,,,,,2.7976190476190474,,2.6547619047619047,1
IND507002AAA,IND508206AAA,24,45.5,24.0,1.8229166666666665,0.45028296547821145,1.0,32.204504166666666,1.0,,,,,,1.8229166666666665,,,1
IND507002AAA,IND508213AAB,42,60.0,34.0,1.7762923351158646,0.19697282421740625,1.0,45.97235952380952,1.0,,,,,,1.9111111111111112,,1.7647058823529411,1
IND507111AAA,IND507117AAB,38,44.5,27.5,1.6107994389901823,0.30798387096774205,0.9473684210526315,30.481939473684207,1.0,,,,,,1.6159754224270353,,1.4941935483870967,1
IND507117AAB,IND507303AAA,72,145.5,71.5,1.8448867536032942,0.361512791991101,0.7916666666666666,85.31414027777777,1.0,,,,,,1.8844789356984477,,1.7616161616161614,1
IND507123AAA,IND506314AAA,48,108.5,71.5,1.469794010732214,0.22013772517804764,0.9583333333333334,86.81698125000001,1.0,,,,,,1.4718041127835488,,1.3381568144499179,1
IND507159AAA,IND507002AAA,11,88.0,18.0,3.52,4.898238235294111,1.0,25.0821,1.0,,,,,,4.343333333333334,,2.0625,1
IND507159AAA,IND508206AAA,10,40.5,37.0,1.1247104247104247,0.12488146040777637,0.3,42.23263,1.0,,,,,,1.1596728307254622,,1.098809523809524,0
IND507303AAA,IND507002AAA,72,113.0,43.5,2.3125,0.712231559290383,1.0,56.05510833333333,1.0,,,,,,2.3125,,2.258201058201058,1
IND508001AAA,IND501359AAE,70,106.0,58.0,1.7605603448275862,0.2578709537322492,1.0,78.74442285714285,1.0,,,,,,2.0350877192982457,,1.7564102564102564,1
IND508116AAA,IND508277AAB,28,37.0,34.0,1.0454780361757106,0.08083333333333331,0.0,33.523625,1.0,,,,,,,,1.0454780361757106,0
IND508206AAA,IND507159AAA,23,44.0,34.0,1.25,0.2872938948306596,0.6521739130434783,46.44369130434782,1.0,,,,,,1.2222222222222223,,1.4411764705882353,1
IND508206AAA,IND508207AAB,11,69.0,35.0,2.1142857142857143,0.13828781512605026,1.0,40.73621818181818,1.0,,,,,,2.0857142857142854,,2.2941176470588234,1
IND508207AAB,IND507002AAA,20,138.5,47.5,3.178571428571429,1.9045385421072774,1.0,59.822860000000006,1.0,,,,,,3.0681818181818183,,3.178571428571429,1
IND508207AAB,IND521225AAB,60,169.0,83.5,2.01,0.2594428797746877,1.0,96.0387,1.0,,,,,,2.1391994230075726,,2.0,1
IND508213AAB,IND508001AAA,28,59.0,30.0,1.9947121034077557,0.6217154654654653,1.0,42.19966071428571,1.0,,,,,,2.509057971014493,,1.8960498960498962,1
IND508223AAA,IND500039AAC,68,107.0,67.0,1.7182539682539684,0.38540886392009965,0.9852941176470589,77.47457794117648,1.0,,,,,,,,1.7182539682539684,1
IND508248AAB,IND508377AAB,38,53.0,33.0,1.6764705882352942,0.2633689839572193,1.0,39.50436578947368,1.0,,,,,,1.6764705882352942,,,1
IND508252AAB,IND508207AAB,24,74.5,64.0,1.1655251141552512,0.3972488385598142,0.4166666666666667,86.83353749999999,1.0,,,,,,,,1.1655251141552512,0
IND508277AAB,IND508223AAA,12,35.0,25.0,1.4038461538461537,0.13166666666666638,1.0,25.829333333333334,1.0,,,,,,,,1.4038461538461537,1
IND508377AAB,IND501359AAE,57,135.0,76.0,1.808695652173913,0.6768867924528301,1.0,96.75490350877192,1.0,,,,,,1.808695652173913,,,1
IND509001AAA,IND509203AAA,38,39.5,28.0,1.3333333333333333,0.2980519480519481,0.868421052631579,30.846381578947366,1.0,,,,,,1.3333333333333333,,,1
IND509103AAB,IND518002AAA,27,96.0,40.0,2.2241379310344827,0.4112466124661247,0.9629629629629629,54.24291851851852,1.0,,,,,,2.2241379310344827,,,1
IND509103AAC,IND518002AAA,17,77.0,41.0,2.2033898305084745,0.6549019607843138,1.0,52.249276470588235,1.0,,,,,,2.2033898305084745,,,1
IND509124AAA,IND509103AAB,18,56.5,31.5,1.8626373626373627,0.5218094405594402,1.0,35.16025,1.0,,,,,,1.8626373626373627,,,1
IND509203AAA,IND509301AAA,38,34.0,23.0,1.468864468864469,0.19173992673992668,0.9736842105263158,26.000342105263158,1.0,,,,,,1.468864468864469,,,1
IND509216AAC,IND501359AAE,32,34.0,22.0,1.6153846153846154,1.3275000000000001,0.90625,26.0141,0.3125,,1.5277777777777777,,,,2.8566666666666665,,,1
IND509301AAA,IND501359AAE,42,66.0,39.0,1.8887179487179486,0.6037644787644789,0.9761904761904762,50.089623809523815,1.0,,,,,,1.8887179487179486,,,1
IND509324AAA,IND508248AAB,20,66.5,33.5,2.1714285714285713,0.39565826330532206,1.0,39.0041,1.0,,,,,,2.1714285714285713,,,1
IND509358AAA,IND508248AAB,24,77.0,34.0,2.176470588235294,0.3057577268195413,1.0,52.149904166666666,1.0,,,,,,2.176470588235294,,,1
IND509358AAA,IND509324AAA,18,40.0,23.0,1.6851851851851851,0.24999999999999978,0.9444444444444444,31.279322222222227,1.0,,,,,,1.6851851851851851,,,1
IND515004AAA,IND501359AAE,237,240.0,144.0,1.704225352112676,0.24037834311806905,0.9873417721518988,191.91380168776374,1.0,,,,,,,1.5688073394495412,1.7132034632034632,1
IND515004AAA,IND515401AAB,51,59.0,34.0,1.7142857142857142,0.28775834658187605,0.9607843137254902,42.052576470588235,1.0,,,,,,1.7142857142857142,,,1
IND515004AAA,IND515671AAA,26,52.0,28.0,1.7633333333333332,0.4313636363636366,1.0,31.83313846153846,1.0,,,,,,1.7633333333333332,,,1
IND515004AAA,IND562132AAA,72,226.0,128.5,1.7386128364389233,0.24317171626982703,1.0,129.90616805555555,1.0,,,,,,1.7445652173913044,,1.719753086419753,1
IND515134AAA,IND515201AAA,90,59.5,34.5,1.650997150997151,0.22719780219780228,1.0,37.414317777777775,0.0,,1.696514230892229,,1.6372180451127818,,,,,1
IND515134AAA,IND515591AAA,16,60.0,41.5,1.519675925925926,0.18777636054421798,1.0,38.30243125,1.0,,,,,,1.519675925925926,,,1
IND515201AAA,IND515134AAA,30,70.0,41.0,1.535890073831009,0.34446010860484555,0.9,42.327556666666666,0.0,,3.445184426229508,,1.5136524822695034,,,,,1
IND515201AAA,IND515301AAA,42,33.0,15.5,2.2523809523809524,0.5265827922077921,1.0,21.569802380952382,0.0,,2.0714285714285716,,2.2857142857142856,,,,,1
IND515301AAA,IND561202AAB,32,24.5,13.0,1.7573529411764706,0.4916666666666667,1.0,13.99739375,0.0,,1.7386363636363638,,1.7888888888888888,,,,,1
IND515401AAB,IND515801AAA,35,45.0,18.0,2.375,0.32126976284585007,1.0,26.91155142857143,1.0,,,,,,2.375,,,1
IND515591AAA,IND516269AAA,30,81.5,48.0,1.6162029459901799,0.23840544871794855,1.0,50.938703333333336,1.0,,,,,,1.6162029459901799,,,1
IND515671AAA,IND515134AAA,26,46.0,28.5,1.4814814814814814,0.15189075630252113,1.0,32.61129230769231,1.0,,,,,,1.4814814814814814,,,1
IND515761AAA,IND515004AAA,57,76.0,43.0,1.8571428571428572,0.31020066889632125,1.0,43.311885964912285,1.0,,,,,,1.8571428571428572,,,1
IND515801AAA,IND515865AAB,72,101.5,67.5,1.4444444444444444,0.20246187002652527,0.8611111111111112,64.87195694444443,1.0,,,,,,1.4444444444444444,,,1
IND515865AAB,IND515761AAA,36,45.5,28.0,1.6666666666666667,0.1664299242424243,1.0,34.68955555555556,1.0,,,,,,1.6666666666666667,,,1
IND516101AAA,IND516115AAA,70,46.0,21.0,2.3260869565217392,0.4373376623376628,1.0,25.37307714285714,0.0,,,,2.3260869565217392,,,,,1
IND516115AAA,IND517501AAB,136,100.0,43.5,2.1666666666666665,0.19204545454545485,1.0,56.14366102941177,0.0,,,,2.1666666666666665,,,,,1
IND516227AAA,IND515004AAA,16,197.5,95.5,2.1673519736842106,0.4613979770229766,1.0,123.21633125,1.0,,,,,,2.1673519736842106,,,1
IND516269AAA,IND516390AAA,59,93.0,53.0,1.5,0.1561759987777862,1.0,60.52592542372881,1.0,,,,,,1.5,,,1
IND516390AAA,IND515004AAA,60,133.0,68.0,2.023935366958623,0.40197590254673443,1.0,69.54690000000001,1.0,,,,,,2.023935366958623,,,1
IND517501AAB,IND517583AAA,57,33.0,14.0,2.142857142857143,0.3333333333333335,1.0,22.0974649122807,0.0,,,,2.142857142857143,,,,,1
IND517501AAB,IND517644AAA,32,60.0,26.0,2.4058823529411764,0.38048990857340037,1.0,32.760828125,1.0,,,,,,,,2.4058823529411764,1
IND517583AAA,IND516101AAA,128,57.5,27.0,2.1234756097560976,0.14107142857142918,1.0,39.960353125,0.0,,,,2.1234756097560976,,,,,1
IND517644AAA,IND524132AAA,30,52.0,28.5,2.087445887445887,0.5529411764705883,1.0,34.61492333333333,1.0,,,,,,,,2.087445887445887,1
IND518002AAA,IND501359AAE,96,149.5,81.0,1.787593984962406,0.30883384823816407,1.0,115.99356979166667,1.0,,,,,,1.7838345864661656,,1.81875,1
IND518002AAA,IND518401AAA,26,44.5,27.0,1.6246334310850439,0.41524926686217034,1.0,28.89551923076923,1.0,,,,,,1.6246334310850439,,,1
IND518002AAA,IND518501AAA,54,59.5,43.0,1.4022198731501057,0.26263615416841235,0.8703703703703703,52.811596296296294,1.0,,,,,,1.4022198731501057,,,1
IND518002AAA,IND562132AAA,155,257.0,181.0,1.4417177914110428,0.11635673877196817,0.9354838709677419,196.07543161290323,1.0,,,,,,,1.4417177914110428,,1
IND518002AAA,IND584101AAA,55,89.0,81.0,1.64,0.23137231854246254,0.9454545454545454,64.47229090909092,1.0,,,,,,1.64,,,1
IND518102AAA,IND518002AAA,77,102.0,83.0,1.6229508196721312,0.4837962962962963,0.922077922077922,95.57160259740259,1.0,,,,,,1.6229508196721312,,,1
IND518222AAA,IND518002AAA,15,48.0,36.0,1.3513513513513513,0.41486209868562796,0.8666666666666667,41.77826666666667,1.0,,,,,,1.3513513513513513,,,1
IND518401AAA,IND518422AAB,24,41.5,20.5,1.9583333333333335,0.7973734817813762,1.0,30.989625,1.0,,,,,,1.9583333333333335,,,1
IND518422AAB,IND518102AAA,28,108.5,53.5,1.9935064935064934,0.16292058959715994,1.0,76.16312500000001,1.0,,,,,,1.9935064935064934,,,1
IND518501AAA,IND518124AAA,30,56.0,27.0,1.998768472906404,0.9169790104947522,1.0,31.976913333333336,1.0,,,,,,1.998768472906404,,,1
IND520011AAA,IND521185AAA,42,36.5,21.0,1.75,0.2973214285714283,0.9761904761904762,31.184004761904763,0.0,,1.75,,,,,,,1
IND521001AAA,IND521225AAB,15,96.0,38.0,2.3214285714285716,0.31081780538302306,1.0,51.49728,1.0,,,,,,2.3214285714285716,,,1
IND521185AAA,IND521225AAB,42,78.0,33.5,2.2073863636363633,0.7458333333333336,1.0,42.285804761904764,0.0,,2.2073863636363633,,,,,,,1
IND521225AAB,IND501359AAE,132,221.5,134.5,1.659377387318564,0.27140506700397826,1.0,175.5455962121212,1.0,,,,,,,,1.659377387318564,1
IND521225AAB,IND507002AAA,67,117.0,88.0,1.5116279069767442,0.3924375153148736,0.8805970149253731,97.14744029850746,1.0,,,,,,1.5,,1.5158139534883721,1
IND521225AAB,IND521201AAA,42,63.0,39.5,1.4952830188679245,0.21670899854862125,0.9523809523809523,38.72735476190476,1.0,,,,,,1.4952830188679245,,,1
IND521225AAB,IND521301AAA,38,53.5,34.5,1.5166666666666666,0.31506410256410255,1.0,41.47367368421053,1.0,,,,,,1.5166666666666666,,,1
IND521225AAB,IND523002AAA,18,124.5,65.0,1.7256896071329062,0.196417445482866,1.0,85.08292222222222,1.0,,,,,,,1.7256896071329062,,1
IND521301AAA,IND521001AAA,38,39.5,21.5,1.7623529411764705,0.23871237458193995,1.0,30.269473684210528,1.0,,,,,,1.7623529411764705,,,1
